KMI,252,0.09048374180359596,0.11051709180756478,36.330002,37.049999
MSFT.O,252,0.26812801841425576,0.5967298790565082,31.9,32.389999
MS,252,0.3032653298563167,0.8243606353500641,27.67,28.040001
ORCL.N,252,2.1865425604686104,0.6585739633128317,32.799999,32.860001
PVH,252,0.32928698165641584,1.0932712802343052,127.040001,124.660004
QCOM.O,252,0.0,0.0,69.389999,70.089996
TWX,252,0.0,0.0,62.439995,62.940002
VZ,252,0.5889941858548223,0.6290608858627599,45.959999,46.470001
WMT,252,0.32928698165641584,1.0932712802343052,73.660004,73.959999
WDC.O,252,0.3274923012311928,0.488561103264068,65.75,66.089996
XRX,252,0.488561103264068,0.3274923012311928,10.15,10.22
ATVI.O,253,0.09048374180359596,0.11051709180756478,17.219999,17.18
AAPL.O,253,1.3439598454689843,1.5319272550828926,467.009995,467.709984
T,253,0.0,0.0,33.98,33.970001
BAC,253,0.11051709180756478,0.09048374180359596,14.56,14.65
BRKa.N,253,1.09248865376432,0.8999952089128249,113.559998,114.279999
BBY,253,0.8243606353500641,0.3032653298563167,37.82,37.900002
CAG,253,0.5515324478609311,1.4982289225071062,31.789999,31.89
EQT,253,0.649238193904835,0.38599161682011174,85.870003,87.279999
FB.O,253,0.3032653298563167,0.8243606353500641,43.389999,45.040001
F,253,0.8776667442572057,0.9373657932685497,17.5,17.540001
GM,253,1.6487212707001282,0.6065306597126334,36.529999,36.349998
GS,253,0.7432796498196449,0.885925125879993,164.929993,165.059998
HPQ,253,0.11051709180756478,0.09048374180359596,22.309999,22.269999
IBM,253,0.9204323763531667,0.5349746742126267,186.830002,190.699997
LMT,253,0.09048374180359596,0.11051709180756478,124.910004,126.57
MRO,253,0.18096748360719192,0.22103418361512955,35.77,36.490002
MCD,253,3.6713825773955135,0.8094100843911505,96.660004,97.459999
MSFT.O,253,2.6047933781440387,0.662728501150094,32.57,32.740002
NKE,253,0.5210341836151295,0.48096748360719194,66.980003,67.589996
VZ,253,1.0932712802343052,0.32928698165641584,46.490002,46.52
V,253,0.5210341836151295,0.48096748360719194,185.0,186.309998
ATVI.O,254,0.5515324478609311,1.4982289225071062,17.139999,16.9
AIG,254,0.26812801841425576,0.5967298790565082,49.900002,49.279999
AAPL.O,254,1.5783789623523412,5.711954923722162,468.500015,472.690018
BAC,254,0.5967298790565082,0.26812801841425576,14.65,14.48
CHK,254,0.35946317129377725,1.7804327427939743,26.930002,26.92
CVX,254,0.1637461506155964,0.244280551632034,124.050003,123.889999
COP,254,0.32928698165641584,1.0932712802343052,69.190002,68.779999
DAL,254,0.22224546620451535,0.40495764227280096,22.33,22.17
EOG,254,0.11051709180756478,0.09048374180359596,167.539993,167.990005
XOM,254,0.0,0.0,88.589996,87.980003
GD,254,0.0,0.0,87.019997,86.629997
GM,254,0.5967298790565082,0.26812801841425576,36.369999,36.369999
GS,254,1.1802467531321164,1.71619694208816,164.839996,163.350006
HPQ,254,0.5967298790565082,0.26812801841425576,22.21,21.959998
IP,254,0.18096748360719192,0.22103418361512955,49.100001,48.13
LMT,254,0.0,0.0,126.309998,126.540001
MS,254,0.3032653298563167,0.8243606353500641,28.200001,28.02
MSI,254,0.40495764227280096,0.22224546620451535,57.349998,57.5
NFLX.O,254,0.3032653298563167,0.8243606353500641,301.839993,301.409996
NKE,254,0.5967298790565082,0.26812801841425576,67.959999,68.080002
ORCL.N,254,0.41378242166388146,0.9148443771536601,33.009998,32.790001
QCOM.O,254,0.5154747340803657,0.3127292080081113,68.730003,68.809998
UAL,254,0.22224546620451535,0.40495764227280096,32.740002,31.690001
VZ,254,3.771850941171343,3.948239533066473,46.599998,47.349998
V,254,0.5967298790565082,0.26812801841425576,186.429993,185.059998
WFC,254,0.0,0.0,42.52,42.259998
AAPL.O,255,1.531364734691888,1.8494309686933144,469.339981,464.899986
BLK,255,0.5967298790565082,0.26812801841425576,262.390015,264.630005
BA,255,1.7338197224146836,1.0868680823509382,109.93,111.330002
CBS,255,0.32928698165641584,1.0932712802343052,55.18,55.459999
SCHW.N,255,0.26812801841425576,0.5967298790565082,22.17,22.030001
FB.O,255,1.6772201772248887,3.700686791355176,45.040001,44.310001
GM,255,0.6065306597126334,1.6487212707001282,36.490002,36.060001
GS,255,0.6065306597126334,1.6487212707001282,164.380005,164.0
HON,255,0.1637461506155964,0.244280551632034,84.019997,84.050003
HPQ,255,2.213642800041255,0.36591269376653923,21.959998,22.07
JNJ,255,0.09048374180359596,0.11051709180756478,89.129997,88.57
KR,255,0.5362560368285115,1.1934597581130164,38.84,39.029999
LMT,255,0.40495764227280096,0.22224546620451535,126.970001,127.25
MSFT.O,255,0.6631025508453886,0.5429024508215757,32.77,33.029999
ORCL.N,255,0.0,0.0,32.84,32.459999
RTN,255,0.09048374180359596,0.11051709180756478,77.800003,78.480003
VZ,255,2.645831258362947,9.421643767227346,47.799999,47.759998
WMT,255,0.9134174271111857,0.9318407530837128,74.129997,74.360001
CVX,258,0.0,0.0,124.980003,124.080002
ORCL.N,258,0.649238193904835,0.38599161682011174,32.84,32.970001
AAPL.O,259,0.6608382570791101,1.3647225056450931,447.959999,455.320007
BAC,259,0.0,0.0,14.53,14.55
BA,259,1.4686990018012223,1.5590146716008695,115.779999,117.110001
CSCO.O,259,0.0,0.0,24.389999,24.370001
F,259,1.0643499790013764,1.5878235856082208,17.35,17.440001
GS,259,0.11051709180756478,0.09048374180359596,167.190002,167.419998
JPM,259,2.5654259949397384,3.8897331609712955,53.189999,53.09
ADBE.O,260,0.40495764227280096,0.22224546620451535,51.68,52.580002
AAPL.O,260,2.564950450480743,2.008532928578842,463.18,464.680008
T,260,0.22224546620451535,0.40495764227280096,34.73,34.950001
BRKa.N,260,0.1637461506155964,0.244280551632034,115.389999,116.699997
BA,260,6.655760979972793,4.507595685675869,117.279999,118.400002
CVX,260,0.09048374180359596,0.11051709180756478,124.360001,125.82
C,260,0.7857031671115693,2.929770882266232,51.02,52.209999
FB.O,260,0.5255107960608321,1.229318277622865,44.84,45.23
F,260,0.0,0.0,17.360001,17.629999
GM,260,0.0,0.0,36.759998,37.580002
JPM,260,1.2548578423015713,2.6707906286183425,52.689999,53.41
LMT,260,1.3321792935063017,2.3642644017139745,129.649994,130.839996
MSFT.O,260,1.0589744489561643,2.4999773704603303,32.990002,33.32
MS,260,0.0,0.0,28.91,29.02
NUE,260,0.4080267022476304,0.4080267022476304,49.490002,50.869999
ORCL.N,260,0.3274923012311928,0.488561103264068,33.209999,33.869999
SYMC.O,260,0.6887714840410647,0.9736614351611983,25.26,25.360001
MOS,260,0.5032653298563168,1.024360635350064,44.91,45.130001
ATVI.O,261,0.3032653298563167,0.8243606353500641,17.0,17.1
ADBE.O,261,0.6402215092393041,1.0040358373444338,52.049999,51.869999
AAPL.O,261,4.0997450538942966,1.4732776921329256,470.700012,472.299995
T,261,0.32928698165641584,1.0932712802343052,34.950001,34.810001
BAC,261,0.244280551632034,0.1637461506155964,14.8,14.61
BA,261,0.6764753586237077,0.9597552857123997,119.220001,119.040001
CME.O,261,0.0,0.0,70.839996,73.860001
DLTR.O,261,0.09048374180359596,0.11051709180756478,58.139999,58.490002
FB.O,261,0.32928698165641584,1.0932712802343052,45.509998,45.98
FDX,261,2.365103173175993,2.4956029985640735,114.629997,116.830002
GD,261,0.0,0.0,89.379997,89.650002
GE,261,0.0,0.0,24.799999,24.459999
GIS,261,0.11051709180756478,0.09048374180359596,49.77,48.830002
GM,261,0.36193496721438384,0.4420683672302591,37.84,37.23
GS,261,0.68695547252497,2.2689938460580423,169.690002,167.779999
HAL,261,0.09048374180359596,0.11051709180756478,49.98,49.540001
HON,261,0.3127292080081113,0.5154747340803657,86.919998,86.790001
JPM,261,1.1948300001413432,3.3800023185816266,53.630001,52.75
KMI,261,0.0,0.0,36.389999,36.779999
MSFT.O,261,0.0,0.0,33.48,33.639999
MS,261,0.35861176021785174,0.707246970864073,29.290001,28.6
OXY,261,0.40495764227280096,0.22224546620451535,92.440006,92.110008
ORCL.N,261,2.3813233192203103,1.4516344344266823,33.639999,33.889999
SBUX.O,261,1.058949368730613,2.201306729737952,77.519997,76.349998
ATVI.O,262,0.26812801841425576,0.5967298790565082,17.24,16.99
A,262,3.2751960123860715,3.0814167774997476,51.030003,52.150001
AIG,262,0.1637461506155964,0.244280551632034,49.970001,49.950001
APC,262,0.7189263425875545,3.5608654855879487,94.779999,93.690002
AAPL.O,262,0.8746586781268891,2.2454511497566365,477.999992,467.410004
BRKa.N,262,0.244280551632034,0.1637461506155964,117.769997,117.900002
BA,262,0.09048374180359596,0.11051709180756478,119.150002,116.629997
CVX,262,0.6325523115127325,1.9176319155843693,125.660004,124.919998
CAG,262,0.6952194253079733,2.819253790458667,30.95,30.999999
XOM,262,0.32928698165641584,1.0932712802343052,89.529999,88.660004
FB.O,262,0.2914845754147567,0.3115179254187255,46.32,47.490002
GE,262,0.40495764227280096,0.22224546620451535,24.549999,24.01
GS,262,0.6962982596494515,0.7167326106539825,168.0,169.75
HAL,262,0.6157377310682424,2.006356774285842,49.700001,49.34
HD,262,0.0,0.0,78.809998,77.0
JPM,262,1.936503678728976,7.331646798542723,52.950001,52.799999
LMT,262,0.2,0.2,130.440002,128.0
MSFT.O,262,0.09048374180359596,0.11051709180756478,33.41,32.790001
ORCL.N,262,1.2131527311389139,3.696357933576655,33.939999,34.049999
DIS,262,0.0,0.0,65.610001,65.010002
UTX,262,0.09048374180359596,0.11051709180756478,112.0,109.580002
VLO,262,0.0,0.0,35.32,34.439999
WFC,262,0.1637461506155964,0.244280551632034,42.959999,42.849998
C,265,0.22224546620451535,0.40495764227280096,49.950001,49.57
ORCL.N,265,0.6872136208601042,0.37864511022182057,33.799999,33.939999
ATVI.O,266,0.0,0.0,16.940001,16.93
AAPL.O,266,1.611753536366668,3.496168276496419,494.880005,489.100006
BA,266,0.7702768103282298,1.8930018223321623,117.190002,119.0
CBS,266,0.0,0.0,56.119999,56.07
C,266,0.38599161682011174,0.649238193904835,49.43,48.959999
DAL,266,0.0,0.0,23.25,23.76
FIS,266,0.09048374180359596,0.11051709180756478,46.549999,46.830002
GE,266,0.3127292080081113,0.5154747340803657,24.219999,24.32
GM,266,0.27426324242316114,0.33476429343562997,37.16,37.439999
GS,266,0.0,0.0,165.520004,162.970001
MRK,266,0.09048374180359596,0.11051709180756478,47.630001,47.529999
MSFT.O,266,0.6508750425103034,2.2339875305793977,32.869999,32.450001
NFLX.O,266,0.5967298790565082,0.26812801841425576,301.300007,306.490005
NLSN.N,266,0.0,0.0,36.419998,36.57
ORCL.N,266,2.1152472885366778,1.1752344526010308,33.830002,33.639999
QCOM.O,266,0.3274923012311928,0.488561103264068,68.720001,68.510002
RHT,266,0.26812801841425576,0.5967298790565082,47.75,46.73
UTX,266,0.40495764227280096,0.22224546620451535,109.550003,110.0
WMT,266,0.8287761259171488,2.053678912972929,76.400002,75.75
AAPL.O,267,1.0412136791013125,1.5157052243175317,489.199982,481.530006
AMAT.O,267,1.285885443014858,4.431137863107914,17.280001,17.84
T,267,0.0,0.0,34.110001,34.049999
BA,267,0.5713933482705724,1.4210905144065724,119.32,118.510002
CCL,267,0.6157377310682424,2.006356774285842,33.290001,32.700001
CVX,267,0.0,0.0,124.769997,124.07
XOM,267,0.0,0.0,87.589996,87.139999
FB.O,267,1.876989450161119,6.707815678795184,49.23,49.459999
HON,267,0.3032653298563167,0.8243606353500641,84.330002,83.839996
JPM,267,0.5223579108334481,0.951527522496107,50.220001,51.700001
LEN,267,0.34760971265398666,1.4096268952293336,36.299999,36.389999
LMT,267,0.11051709180756478,0.09048374180359596,127.690002,127.860001
MCD,267,0.0,0.0,97.800003,97.620003
MSFT.O,267,1.0932712802343052,0.32928698165641584,32.490002,32.509998
MS,267,1.0286411949166332,4.818436178185293,27.32,27.219999
NEM,267,0.3032653298563167,0.8243606353500641,28.16,28.309999
ORCL.N,267,0.6730856606870568,0.8189753452610236,33.759998,33.869999
KO,267,1.6087681104855345,3.580379274339049,38.650002,38.330002
WFC,267,0.7318253875330785,4.42728560008251,41.830002,41.810001
AET,268,0.4903734846187711,1.001687521329309,64.760002,64.779999
AMZN.O,268,1.0203130813765149,2.563565647853788,313.899994,318.119995
AAPL.O,268,2.3076327471299654,4.150003487139244,486.000015,486.219994
AMAT.O,268,0.7479265840344955,1.091306561135094,17.860001,17.77
ADM,268,0.0,0.0,36.709999,36.810001
AZO,268,0.757220140417142,1.3253900186259677,424.880005,421.679993
BBBY.O,268,0.3032653298563167,0.8243606353500641,78.800003,77.540001
BA,268,1.851609283028952,4.96183470208,118.709999,119.379997
CCL,268,0.35479764343959874,0.25422989241919236,32.669998,32.93
C,268,0.4903734846187711,1.001687521329309,49.27,48.93
CME.O,268,0.09048374180359596,0.11051709180756478,74.730003,75.309998
DOW,268,0.27145122541078787,0.3315512754226943,39.82,39.990002
XOM,268,0.11051709180756478,0.09048374180359596,87.400002,87.07
FB.O,268,0.5255107960608321,1.229318277622865,50.009998,50.389999
GM,268,0.18096748360719192,0.22103418361512955,37.189999,36.950001
GS,268,0.6585739633128317,2.1865425604686104,162.899994,162.289993
JPM,268,1.329566713028962,3.6768702780920623,51.93,51.889999
LMT,268,0.22224546620451535,0.40495764227280096,128.149994,129.850006
M,268,0.1637461506155964,0.244280551632034,42.889999,43.32
NFLX.O,268,0.09048374180359596,0.11051709180756478,308.040001,313.510006
ORCL.N,268,2.1420768387333275,1.05841628212257,33.98,33.810001
SYK,268,2.241567585953691,4.355095027559518,68.709999,68.400002
UNH,268,0.4903734846187711,1.001687521329309,72.0,72.160004
WMT,268,2.0723908606696706,2.3641762699302884,74.779999,74.620003
ACN,269,0.0,0.0,74.5,74.089996
APD,269,0.09048374180359596,0.11051709180756478,107.64,106.999995
AMZN.O,269,0.0,0.0,316.920013,316.01001
AAPL.O,269,0.3032653298563167,0.8243606353500641,483.779991,482.750008
AMAT.O,269,0.09048374180359596,0.11051709180756478,17.67,17.6
BAC,269,0.26374615061559636,0.34428055163203397,13.99,13.9
BLK,269,0.8243606353500641,0.3032653298563167,269.850006,270.950012
BA,269,1.2969872359748202,3.9278998592059153,118.510002,118.739998
SCHW.N,269,0.0,0.0,21.15,21.190001
CVX,269,0.22224546620451535,0.40495764227280096,123.230003,122.639999
DAL,269,0.34760971265398666,1.4096268952293336,23.379999,23.57
EBAY.O,269,0.09048374180359596,0.11051709180756478,56.099997,55.779998
EA.O,269,0.3032653298563167,0.8243606353500641,26.07,25.950001
F,269,0.3032653298563167,0.8243606353500641,17.17,17.049999
GM,269,0.1637461506155964,0.244280551632034,36.77,36.369999
GS,269,0.32928698165641584,1.0932712802343052,160.690002,159.850006
JPM,269,0.7295780298723393,1.831661912455624,51.5,52.240002
LUK,269,0.0,0.0,27.15,27.299999
MCD,269,0.2,0.2,97.889999,97.120003
MYL.A,269,0.3274923012311928,0.488561103264068,38.240002,38.32
NFLX.O,269,0.0,0.0,310.76001,312.399994
NKE,269,0.5154747340803657,0.3127292080081113,74.82,73.639999
ORCL.N,269,3.5064674113187713,1.0738645355297938,33.630001,33.779999
VLO,269,0.1637461506155964,0.244280551632034,34.169998,34.299999
VZ,269,0.244280551632034,0.1637461506155964,47.419998,47.0
BA,272,0.1637461506155964,0.244280551632034,117.349998,117.5
ADM,273,0.09048374180359596,0.11051709180756478,36.799999,36.849998
BLK,273,0.32928698165641584,1.0932712802343052,270.0,270.089996
BA,273,0.0,0.0,117.970001,117.75
CMCSA.O,273,0.3032653298563167,0.8243606353500641,45.150002,45.610001
HAL,273,0.35946317129377725,1.7804327427939743,48.110001,48.599998
JPM,273,0.8999952089128249,1.09248865376432,51.639999,51.959999
LMT,273,0.0,0.0,127.769997,127.5
MSFT.O,273,0.9564900901337322,1.7204743887116216,33.349998,33.580002
MS,273,0.9028545149448657,2.3502887110842066,26.950001,27.139999
QCOM.O,273,0.26812801841425576,0.5967298790565082,67.400002,67.489998
RTN,273,0.0,0.0,77.169998,77.809998
DIS,273,0.26812801841425576,0.5967298790565082,64.370003,64.830002
TWX,273,0.11051709180756478,0.09048374180359596,65.829996,66.68
WMT,273,0.5967298790565082,0.26812801841425576,73.870003,73.589996
AMZN.O,274,0.26812801841425576,0.5967298790565082,318.040009,320.51001
AAPL.O,274,0.6819104400781373,1.5115742562101682,485.63002,489.55999
ADM,274,0.0,0.0,36.77,37.18
T,274,0.11051709180756478,0.09048374180359596,33.970001,33.939999
BRKa.N,274,0.32928698165641584,1.0932712802343052,113.550003,114.410004
BA,274,2.016157554941967,1.996330983354115,117.379997,117.839996
CPB,274,0.0,0.0,40.970001,40.959999
CBG,274,0.0,0.0,23.450001,23.24
CVX,274,1.1575249971995887,1.8541178276383645,121.040001,120.830002
FB.O,274,0.9267019817270874,2.7832724395251187,50.130001,50.279999
F,274,0.8075314933237941,1.8497221043112888,17.09,17.209999
GM,274,0.3647469842267571,0.4452813852431947,35.740002,35.939999
GS,274,0.9293183501522793,3.595017280296109,157.690002,158.669998
HAL,274,0.35946317129377725,1.7804327427939743,48.43,49.09
JPM,274,0.1637461506155964,0.244280551632034,51.32,52.09
MRK,274,0.580857226422367,1.112204613136874,48.450001,48.369999
MS,274,0.3032653298563167,0.8243606353500641,26.9,27.120001
NEM,274,0.35946317129377725,1.7804327427939743,27.48,27.530001
ORCL.N,274,0.8243606353500641,0.3032653298563167,33.310001,33.68
PFE,274,0.0,0.0,28.690001,29.01
PPL,274,0.0,0.0,30.610001,30.690001
TIF,274,0.0,0.0,76.470001,76.339996
WMT,274,0.09048374180359596,0.11051709180756478,73.389999,73.720001
AMZN.O,275,1.0589493687306133,2.201306729737952,320.390015,314.76001
AEP,275,0.649238193904835,0.38599161682011174,43.599998,43.330002
AAPL.O,275,1.169466460538178,2.291790471541548,490.510025,483.409996
ADM,275,0.43980407346398065,1.1837550220379012,37.040001,36.75
ADP.O,275,0.6786419017746506,2.729117534121621,71.710004,71.100005
BAC,275,0.38599161682011174,0.649238193904835,14.07,14.0
BA,275,1.6677024417625121,4.27236888871666,117.349998,115.239998
FB.O,275,0.6892569466764285,1.4735988292548992,50.470001,49.18
GS,275,0.0,0.0,158.630005,156.850006
HAL,275,1.0546825966017506,4.599686533252641,49.060001,48.400002
ICE,275,0.26812801841425576,0.5967298790565082,183.889999,188.029995
JPM,275,1.3965366100906218,1.15364761700648,52.0,51.939999
MON,275,1.2934761772456538,2.5188497767389837,103.470001,105.269997
TROW.O,275,0.1637461506155964,0.244280551632034,71.959999,71.980003
UTX,275,0.4093653765389909,0.6107013790800849,104.830002,103.690002
WFC,275,0.38599161682011174,0.649238193904835,41.220001,41.0
AMZN.O,276,0.3274923012311928,0.488561103264068,315.130005,319.040009
AAPL.O,276,0.9432300322994351,2.49491787754991,483.859993,483.030014
CVX,276,0.0,0.0,118.5,118.129997
C,276,0.09048374180359596,0.11051709180756478,48.450001,49.139999
STZ,276,0.4670114804719131,1.0686411869820982,60.150002,61.970001
EXC,276,0.5429024508215757,0.6631025508453886,29.200001,29.23
FB.O,276,0.6272031084773163,0.6272031084773163,49.77,51.040001
GS,276,0.244280551632034,0.1637461506155964,157.080002,156.550003
JPM,276,0.32928698165641584,1.0932712802343052,52.07,52.669998
MSFT.O,276,0.09048374180359596,0.11051709180756478,33.689999,33.880001
MS,276,0.0,0.0,26.969999,26.99
PFE,276,0.3274923012311928,0.488561103264068,28.83,29.0
RTN,276,0.0,0.0,74.900002,74.25
SPG,276,0.34760971265398666,1.4096268952293336,148.959991,149.169992
TROW.O,276,0.09048374180359596,0.11051709180756478,72.199997,72.709999
TWX,276,0.1637461506155964,0.244280551632034,65.330005,66.46
UNP,276,0.0,0.0,153.550003,153.899994
VZ,276,0.0,0.0,47.049999,47.099998
WMT,276,0.0,0.0,73.010002,72.800003
AMZN.O,279,0.36591269376653923,2.213642800041255,315.23999,310.029999
UTX,279,0.0,0.0,103.440002,104.029999
WMT,279,0.5967298790565082,0.26812801841425576,72.419998,71.870003
BAC,280,0.1637461506155964,0.244280551632034,13.83,13.69
BA,280,0.32928698165641584,1.0932712802343052,116.669998,115.440002
CVX,280,0.34760971265398666,1.4096268952293336,117.889999,116.730003
COH,280,0.40495764227280096,0.22224546620451535,54.419998,53.59
FE,280,0.4444909324090307,0.8099152845456019,37.110001,37.450001
F,280,0.0,0.0,16.83,16.5
LMT,280,0.0,0.0,123.629997,122.459999
RTN,280,0.40495764227280096,0.22224546620451535,75.139999,74.050003
WMT,280,0.5735675332884498,1.2570174308499016,71.849998,72.900002
AMZN.O,281,2.04765651852128,1.4462335904272121,303.420013,298.230011
AAPL.O,281,0.6082370830246271,1.054195836177636,484.639984,486.589989
T,281,0.11051709180756478,0.09048374180359596,33.23,33.75
BBY,281,0.0,0.0,35.720001,36.259998
HRB,281,0.26812801841425576,0.5967298790565082,27.0,27.200001
BA,281,0.5574952222755091,1.1791582787896628,115.400002,114.470001
CHK,281,0.244280551632034,0.1637461506155964,25.930002,25.99
EXC,281,0.34760971265398666,1.4096268952293336,29.43,29.709999
FB.O,281,0.25422989241919236,0.35479764343959874,47.380001,46.77
F,281,0.09048374180359596,0.11051709180756478,16.51,16.620001
GM,281,0.09048374180359596,0.11051709180756478,34.330002,34.16
GS,281,0.4859916168201117,0.7492381939048349,153.559998,154.440002
HPQ,281,0.0,0.0,20.769998,22.6
HUM,281,0.7189263425875545,3.5608654855879487,93.379997,93.209999
INTC.O,281,1.7804327427939743,0.35946317129377725,22.51,22.59
JPM,281,1.5836447648530765,1.330974502985725,51.169998,50.75
LMT,281,0.0,0.0,122.620003,122.029999
MDT,281,0.5967298790565082,0.26812801841425576,52.560001,53.060001
MSFT.O,281,0.0,0.0,33.07,33.07
NFLX.O,281,0.1637461506155964,0.244280551632034,300.229996,288.429993
SBUX.O,281,0.1637461506155964,0.244280551632034,75.389999,75.260002
VLO,281,0.09048374180359596,0.11051709180756478,33.759998,33.970001
YUM,281,1.564082571058495,0.7997740384839932,65.750004,66.48
AMZN.O,282,1.6539074468613677,0.511355863269583,304.630005,305.170013
T,282,1.0932712802343052,0.32928698165641584,34.09,34.150002
BA,282,0.7346540362508052,1.1654336719449054,116.099998,118.900002
CHK,282,0.49123845184678916,0.732841654896102,26.25,26.410001
CVX,282,0.26812801841425576,0.5967298790565082,115.239998,116.379997
