ABT,UPDATE 2-Abbott, Mylan silent on why changing tax-inversion terms (Adds analyst, banker comments, companies declining explanations) ~Abbott, Mylan back generics deal, tweak terms after tax rule change Oct 22 Abbott Laboratories and Mylan Inc  on Wednesday said they would go ahead with their $5.3 billion deal in which Mylan will buy part of Abbott's overseas generics business and set up headquarters in the Netherlands, but they tweaked the terms of the transaction. ~Abbott says third-quarter sales match forecasts Abbott Laboratories  said its third-quarter sales were in line with Wall Street forecasts and that it had slightly changed the terms of a deal to sell generic drugs to Mylan Inc . ~
GOOGL.O,UPDATE 1-Google launches new email service dubbed "Inbox" Oct 22 Google Inc launched an email service called "Inbox" on Wednesday that will better organize emails and display information such as appointments, flight bookings and package deliveries in a more user-friendly way. ~Google launches new email service dubbed "Inbox" Oct 22 Google Inc launched an email service called "Inbox" on Wednesday that allows users to organize emails and reminders and shows information such as flight bookings, events and package deliveries in a more user-friendly way. ~
GOOG.O,UPDATE 1-Google launches new email service dubbed "Inbox" Oct 22 Google Inc launched an email service called "Inbox" on Wednesday that will better organize emails and display information such as appointments, flight bookings and package deliveries in a more user-friendly way. ~Google launches new email service dubbed "Inbox" Oct 22 Google Inc launched an email service called "Inbox" on Wednesday that allows users to organize emails and reminders and shows information such as flight bookings, events and package deliveries in a more user-friendly way. ~
AAPL.O,UPDATE 2-Early Apple computer sells for $905,000 at auction Oct 22 One of the few remaining examples of Apple Inc's first pre-assembled computer, Apple-1, sold for $905,000 at an auction in New York on Wednesday, far outstripping expectations. ~Early Apple computer sells for $905,000 at auction Oct 22 One of the few remaining examples of Apple Inc's first pre-assembled computer, Apple-1, sold for $905,000 at an auction in New York on Wednesday, far outstripping expectations. ~UPDATE 1-LG Display tips strong Q4 as Q3 profit nears 2-year high * Q3 operating profit rises 21.8 pct y/y, beats estimates ~GLOBAL MARKETS-Asian shares shine on U.S. tech results, ECB hopes * Spreadbetters predict European bourses to open on a strong note ~LG Display Q3 profit rises 21.8 pct on year, beats estimates SEOUL, Oct 22 South Korea's LG Display Co Ltd  said on Wednesday that July-September operating profit rose 21.8 percent from a year earlier, buoyed by healthy demand for television panels and the launch of new smartphones by key client Apple Inc. ~Nikkei rallies on ECB hopes; Apple-related shares soar By Thomas Wilson     TOKYO, Oct 22 Japanese stocks climbed more than 2 percent on Wednesday as the prospect of the European Central Bank taking further action to stimulate the faltering eurozone economy boosted investor sentiment.         The Nikkei share average rose 2.6 percent to close at 15,195.77 points, more than recouping Tuesday's losses.     Shares in Japanese suppliers to Apple Inc soared, with Foster Electric Co rising 5.4 percent and Japan Aviation Electronics Industry Lt ~India Morning Call-Global Markets NEW YORK - U.S. stocks rallied on Tuesday, with the S&P; 500 notching a fourth straight session of gains boosted by strong corporate results, including Apple's. ~Nikkei rallies over 2 pct on ECB optimism, Apple earnings; Takata bounces * Apple-linked shares soar on better-than-expected earnings     * Takata recoups losses but it may take time to restore trust - analyst      By Ayai Tomisawa     TOKYO, Oct 22 Japanese stocks soared more than 2 percent on Wednesday, as the prospect of the European Central Bank taking further measures to support a faltering economy and strong gains in Apple Inc -related shares eased concerns over slowing global growth.      Air bag maker Takata Corp also bounced strongly,  recouping s ~
T,UPDATE 3-AT&T; revenue misses forecasts as more customers bring own phones WASHINGTON, Oct 22 AT&T; Inc on Wednesday reported a rise in quarterly revenue, but the increase was less than Wall Street expected as a wave of subscribers plugged into the network using pre-purchased devices. ~FCC pauses clock on AT&T-DirecTV;, Comcast-TWC merger reviews WASHINGTON The U.S. Federal Communications Commission on Wednesday paused its informal "shot clock" deadline on the reviews of the proposed mergers of AT&T; Inc  and DirecTV  and of Comcast Corp  and Time Warner Cable Inc  over the issue of confidential programming agreements. ~REFILE-UPDATE 1-US FCC pauses clock on AT&T-DirecTV;, Comcast-TWC merger reviews (Fixes headline to delete extraneous letter in company name) ~CORRECTED-AT&T; revenue rises less than expected WASHINGTON, Oct 22 AT&T; Inc said on Wednesday its quarterly revenue rose, but by less than Wall Street forecasts, despite the company reporting a record low number of customers leaving the carrier. ~U.S. FCC pauses review of AT&T-DirecTV;, Comcast-TWC mergers WASHINGTON, Oct 22 U.S. Federal Communications Commission on Wednesday paused its reviews of proposed mergers between AT&T; Inc and DirecTV and Comcast Corp  and Time Warner Cable Inc over the issue of confidential programming agreements. ~
BIIB.O,US STOCKS-Wall St lower after shooting at Canadian parliament * Indexes down: Dow 0.45 pct, S&P; 500 0.23 pct, Nasdaq 0.29 pct ~US STOCKS-Wall St turns lower after shooting at Canadian parliament * Indexes down: Dow 0.61 pct, S&P; 500 0.38 pct, Nasdaq 0.43 pct ~Biogen's Tecfidera sales miss estimates; confirms first PML case Biogen Idec Inc said on Wednesday sales of its big-selling new multiple sclerosis drug Tecfidera fell short of Wall Street's lofty expectations, and the company confirmed a serious brain infection in a patient who took the oral medication, sending its shares 7 percent lower. ~UPDATE 4-Biogen's Tecfidera sales miss estimates; confirms first PML case Oct 22 Biogen Idec Inc said on Wednesday sales of its big-selling new multiple sclerosis drug Tecfidera fell short of Wall Street's lofty expectations, and the company confirmed a serious brain infection in a patient who took the oral medication, sending its shares 7 percent lower. ~US STOCKS-Wall St turns lower as Boeing, Biogen weigh NEW YORK, Oct 22 U.S. stocks turned lower in afternoon trading on Wednesday, with major indexes erasing earlier gains as both Boeing and Biogen sold off following their results. ~BRIEF-Biogen confirms one case of PML in patient taking MS drug Tecfidera Oct 22 Biogen Idec Inc :  * Says confirmed one case of PML in patient taking its multiple sclerosis drug ~Biogen profit surges, but Tecfidera sales shy of Street view Oct 22 Biogen Idec Inc on Wednesday reported much higher third-quarter profit and revenue, even as its big-selling new oral multiple sclerosis drug Tecfidera fell short of lofty Wall Street estimates for the first time. ~
BLK,UPDATE 1-U.S. SEC plans to deny proposals for "non-transparent" ETFs NEW YORK, Oct 22 U.S. regulators said they plan to deny proposals for a new breed of actively managed exchange-traded funds that want to keep their holdings secret for months at a time. ~
BA,Boeing and Chinese partner to make jet fuel from 'gutter oil' BEIJING Aircraft makers Boeing and Commercial Aircraft Corp of China have launched a joint pilot project to turn used cooking oil into jet fuel. ~Boeing books first sales to Iran since 1979 SEATTLE Boeing said on Wednesday it had sold aircraft-related goods to Iran Air in the third quarter, marking the first acknowledged dealings between U.S. aerospace companies and Iran since the 1979 U.S. hostage crisis. ~Boeing books first sales to Iran since 1979 SEATTLE, Oct 22 Boeing said on Wednesday it had sold aircraft-related goods to Iran Air in the third quarter, marking the first acknowledged dealings between U.S. aerospace companies and Iran since the 1979 U.S. hostage crisis. ~US STOCKS-Wall St lower after shooting at Canadian parliament * Indexes down: Dow 0.45 pct, S&P; 500 0.23 pct, Nasdaq 0.29 pct ~Boeing profit jumps 18 percent, but cash is scarce Boeing Co  reported an 18 percent increase in quarterly profit and raised its full-year core earnings forecast for the third time, reflecting booming commercial aircraft demand and increasing profitability in its defense business. ~UPDATE 4-Boeing profit jumps 18 pct, but cash is scarce Oct 22 Boeing Co reported an 18 percent increase in quarterly profit and raised its full-year core earnings forecast for the third time, reflecting booming commercial aircraft demand and increasing profitability in its defense business. ~US STOCKS-Wall St turns lower after shooting at Canadian parliament * Indexes down: Dow 0.61 pct, S&P; 500 0.38 pct, Nasdaq 0.43 pct ~US STOCKS-Wall St turns lower as Boeing, Biogen weigh NEW YORK, Oct 22 U.S. stocks turned lower in afternoon trading on Wednesday, with major indexes erasing earlier gains as both Boeing and Biogen sold off following their results. ~Boeing sees cash increase, possible hike in share buybacks SEATTLE Boeing  said on Wednesday it expects "very strong cash flow" in the final quarter of 2014 and continued growth in 2015, addressing analysts' concerns about softer cash-flow in the third quarter. ~
BSX,Boston Scientific profit up on heart device sales Oct 22 Boston Scientific Corp on Wednesday posted a third-quarter profit in line with analysts' expectations on stronger sales of its key implantable heart devices. ~
CSCO.O,UPDATE 1-EMC to buy much of Cisco's stake in joint venture VCE Oct 22 Data storage products maker EMC Corp  said it will buy much of Cisco System Inc's  stake in their joint venture VCE for an undisclosed sum. ~EMC to acquire much of Cisco's stake in joint venture VCE: Bloomberg Data storage products maker EMC Corp  is buying much of Cisco System Inc's  stake in their joint venture VCE, Bloomberg said, citing people with knowledge of the matter. ~EMC to acquire much of Cisco's stake in joint venture VCE -Bloomberg Oct 22 Data storage products maker EMC Corp  is buying much of Cisco System Inc's stake in their joint venture VCE, Bloomberg said, citing people with knowledge of the matter. ~
CME.O,UPDATE 3-BGC launches formal $675 mln offer for rival broker GFI * BGC commences all-cash tender offer of $5.25 a share for GFI ~
CMCSA.O,REFILE-UPDATE 1-US FCC pauses clock on AT&T-DirecTV;, Comcast-TWC merger reviews (Fixes headline to delete extraneous letter in company name) ~U.S. FCC pauses review of AT&T-DirecTV;, Comcast-TWC mergers WASHINGTON, Oct 22 U.S. Federal Communications Commission on Wednesday paused its reviews of proposed mergers between AT&T; Inc and DirecTV and Comcast Corp  and Time Warner Cable Inc over the issue of confidential programming agreements. ~
DLPH.N,Delphi Automotive looking to sell thermal unit for $1 billion: Bloomberg Auto parts maker Delphi Automotive Plc  is looking to sell its business that makes heating and cooling systems for cars, and will seek as much as $1 billion, Bloomberg reported, citing people with knowledge of the matter. ~UPDATE 1-Delphi Automotive looking to sell thermal unit for $1 bln - Bloomberg Oct 22 Auto parts maker Delphi Automotive Plc  is looking to sell its business that makes heating and cooling systems for cars, and will seek as much as $1 billion, Bloomberg reported, citing people with knowledge of the matter. ~Delphi Automotive looking to sell thermal unit for $1 bln - Bloomberg Oct 22 Auto parts maker Delphi Automotive Plc  is looking to sell its business that makes heating and cooling systems for cars, and will seek as much as $1 billion, Bloomberg reported, citing people with knowledge of the matter. ~
GD,General Dynamics lifts EPS guidance, sees strong aerospace orders WASHINGTON General Dynamics Corp  on Wednesday raised its guidance for earnings per share in the full 2014 year to $7.60 to $7.70, up about $0.25 from its earlier forecast. ~General Dynamics lifts EPS guidance, sees strong aerospace orders WASHINGTON, Oct 22 General Dynamics Corp  on Wednesday raised its guidance for earnings per share in the full 2014 year to $7.60 to $7.70, up about $0.25 from its earlier forecast. ~UPDATE 1-General Dynamics beats on earnings, revenue Oct 22 General Dynamics Corp on Wednesday reported higher-than-expected earnings and revenue for the third quarter, and the maker of ships, tanks and business jets cited a significant rise in its backlog. ~General Dynamics beats on earnings, revenue Oct 22 General Dynamics Corp on Wednesday reported higher-than-expected earnings and revenue for the third quarter, and the maker of ships, tanks and business jets cited a significant rise in its backlog. ~
GS,U.S. Court hears arguments on sex discrimination at Goldman Sachs NEW YORK, Oct 22 Goldman Sachs Group on Wednesday attacked expert evidence offered by attorneys for former female employees in a U.S. federal sex discrimination lawsuit, arguing there was no pattern of gender-based pay and promotion disparities at the bank. ~US banks capitalise on deserted euro bond market * Goldman Sachs and Wells Fargo target supply-starved investors ~New Issue- Goldman Sachs prices 1.25 bln euro 2019 FRN Notes                   Launched under issuer's EMTN programme ~MOVES-HSBC names ex-Goldman banker Kim head of Korea securities unit HONG KONG, Oct 22 HSBC Holdings Plc   has named former Goldman Sachs banker Dojin Kim as head of HSBC Securities (Seoul) and head of capital financing for South Korea, the London-based lender said on Wednesday. ~
HPQ,UPDATE 2-EMC cuts profit forecast as bookings fall at VMware unit (Adds details, background, analyst comment; updates shares) ~
HUM,UPDATE 1-Humana looks to sell urgent care subsidiary Concentra -sources Oct 22 Health insurer Humana Inc is exploring a sale of its urgent care subsidiary Concentra in a deal that could value it at around $1 billion, according to three people familiar with the matter. ~Humana looks to sell urgent care subsidiary Concentra- sources Oct 22 Health insurer Humana Inc is exploring a sale of its urgent care subsidiary Concentra in a deal that could value it at around $1 billion, according to three people familiar with the matter, less than four years after acquiring it. ~
IBM,Big Tech winning battle with 'patent trolls' For two decades, companies that buy software patents to sue technology giants have been the scourge of Silicon Valley. Reviled as patent trolls, they have attacked everything from Google's online ads to Apple's iPhone features, sometimes winning hundreds of millions of dollars. ~INSIGHT-Big Tech winning battle with 'patent trolls' Oct 22 For two decades, companies that buy software patents to sue technology giants have been the scourge of Silicon Valley. Reviled as patent trolls, they have attacked everything from Google's online ads to Apple's iPhone features, sometimes winning hundreds of millions of dollars. ~UPDATE 1-Lufthansa close to deal with IBM for IT infrastructure unit * Lufthansa shares rise 2.6 percent   (Adds background on restructuring, shares, comment from Lufthansa Systems) ~
IPG,UPDATE 1-Interpublic revenue rises 8 pct on higher ad spending in U.S. Oct 22 Advertising company Interpublic Group of Cos Inc reported quarterly revenue above analysts' expectations, helped by higher ad spending by U.S. businesses. ~Interpublic revenue rises 8 pct on higher ad spending in U.S. Oct 22 Advertising company Interpublic Group of Cos Inc reported an 8.3 percent rise in third-quarter revenue, helped by higher ad spending by U.S. businesses. ~
JNJ,J&J;, GSK ready to collaborate on Ebola vaccine work LONDON, Oct 22 Drugmakers will work together to accelerate development of an Ebola vaccine and Johnson & Johnson  and GlaxSmithKline, both of which have experimental vaccine candidates, have already discussed collaboration. ~J&J; and Bavarian Nordic expand production of an Ebola vaccine program Johnson & Johnson  said it has made a commitment of up to $200 million to accelerate and significantly expand the production of an Ebola vaccine program. ~J&J; and Bavarian Nordic expand production of an Ebola vaccine program Oct 22 Johnson & Johnson said it has made a commitment of up to $200 million to accelerate and significantly expand the production of an Ebola vaccine program. ~
JPM,JPMorgan was alerted of hiring concerns in China before U.S. probe-WSJ Oct 22 JPMorgan Chase & Co executives in New York were aware of potential problems tied to its recruitment practices in China well before U.S. regulators launched a probe into the issue, the Wall Street Journal reported, citing sources and documents it reviewed. ~Janney Montgomery hires team of advisers from JPMorgan Janney Montgomery Scott LLC, a provider of wealth management and investment banking services, said it hired a team of financial advisers from JPMorgan Chase & Co. ~ON THE MOVE-Janney Montgomery hires team of advisers from JPMorgan Oct 22 Janney Montgomery Scott LLC, a provider of wealth management and investment banking services, said it hired a team of financial advisers from JPMorgan Chase & Co . ~
LMT,UPDATE 1-Lockheed Martin challenges contract to Raytheon WASHINGTON, Oct 22 Lockheed Martin Corp  on Wednesday said it had filed a formal protest with the U.S. Government Accountability Office (GAO) challenging the Air Force's decision to pick Raytheon Co to develop a new long-range radar. ~Lockheed Martin and Turkey's Roketsan sign F-35 missile deal ISTANBUL Lockheed Martin  and Turkish missile manufacturer Roketsan signed an agreement Wednesday to produce and sell Turkey's SOM-J air-launched cruise missile for the F-35 Lightning II combat jet, the companies said. ~Lockheed Martin challenges contract to Raytheon WASHINGTON Lockheed Martin Corp  on Wednesday said it had filed a formal protest with the U.S. Government Accountability Office challenging the U.S. Air Force's decision to pick Raytheon Co  to develop a new long-range radar. ~Lockheed Martin challenges contract to Raytheon WASHINGTON, Oct 22 Lockheed Martin Corp  on Wednesday said it had filed a formal protest with the U.S. Government Accountability Office challenging the U.S. Air Force's decision to pick Raytheon Co to develop a new long-range radar. ~U.S. defense shares up as arms makers boost profit, margins WASHINGTON Shares of U.S. weapons makers rose broadly on Wednesday after a spate of third-quarter results showed continued growth in earnings and operating margins despite weaker revenue. ~WRAPUP 1-U.S. defense shares up as arms makers boost profit, margins WASHINGTON, Oct 22 Shares of U.S. weapons makers rose broadly on Wednesday after a spate of third-quarter results showed continued growth in earnings and operating margins despite weaker revenue. ~Lockheed Martin and Turkey's Roketsan sign F-35 missile deal ISTANBUL, Oct 22 Lockheed Martin and Turkish missile manufacturer Roketsan signed an agreement Wednesday to produce and sell Turkey's SOM-J air-launched cruise missile for the F-35 Lightning II combat jet, the companies said. ~
MSFT.O,UPDATE 1-Microsoft looks set to drop Nokia name from smartphones SEATTLE, Oct 22 Microsoft Corp looks set to ditch the Nokia name from its Lumia range of smartphones just months after buying the Finnish company's handset business. ~Microsoft looks set to drop Nokia name from phones SEATTLE, Oct 22 Microsoft Corp looks set to ditch the Nokia name from its Lumia range of smartphones just months after buying the Finnish company's handset business. ~Big Tech winning battle with 'patent trolls' For two decades, companies that buy software patents to sue technology giants have been the scourge of Silicon Valley. Reviled as patent trolls, they have attacked everything from Google's online ads to Apple's iPhone features, sometimes winning hundreds of millions of dollars. ~INSIGHT-Big Tech winning battle with 'patent trolls' Oct 22 For two decades, companies that buy software patents to sue technology giants have been the scourge of Silicon Valley. Reviled as patent trolls, they have attacked everything from Google's online ads to Apple's iPhone features, sometimes winning hundreds of millions of dollars. ~
MYL.A,UPDATE 2-Abbott, Mylan silent on why changing tax-inversion terms (Adds analyst, banker comments, companies declining explanations) ~Abbott, Mylan back generics deal, tweak terms after tax rule change Oct 22 Abbott Laboratories and Mylan Inc  on Wednesday said they would go ahead with their $5.3 billion deal in which Mylan will buy part of Abbott's overseas generics business and set up headquarters in the Netherlands, but they tweaked the terms of the transaction. ~
