AAPL.O,Samsung asks appeals court to throw out $930 million damages in Apple infringement case WASHINGTON Samsung Electronics Co Ltd  asked a U.S. appeals court on Thursday to toss out an order that it pay Apple Inc $930 million for infringing on iPhone patents to make its Galaxy line of smartphones and tablets. ~Samsung asks appeals court to throw out $930 million damages in Apple infringement case WASHINGTON, Dec 4 Samsung Electronics Co Ltd  asked a U.S. appeals court on Thursday to toss out an order that it pay Apple Inc $930 million for infringing on iPhone patents to make its Galaxy line of smartphones and tablets. ~Alabama anti-discrimination bill to be named after Apple's Tim Cook BIRMINGHAM, Ala. Apple Chief Executive Tim Cook, who made headlines in October when he publicly acknowledged being gay, is lending his name to legislation to bar discrimination against state employees on the basis of their sexual orientation in his native Alabama. ~Alabama anti-discrimination bill to be named after Apple's Tim Cook BIRMINGHAM, Ala. Apple Chief Executive Tim Cook, who made headlines in October when he publicly acknowledged being gay, is lending his name to legislation to bar discrimination against state employees on the basis of their sexual orientation in his native Alabama. ~UPDATE 1-Alabama anti-discrimination bill to be named after Apple's Tim Cook (Recasts, adds details on Republican majority in state legislature) ~Alabama anti-discrimination bill to be named after Apple's Tim Cook BIRMINGHAM, Ala., Dec 3 An anti-discrimination bill championed by Alabama's only openly gay lawmaker will bear the name of Apple Inc Chief Executive Tim Cook, a native of the state who came out as gay in October. ~
BAC,SEC's Stein says Bank of America waiver policy is 'breakthrough' WASHINGTON A top U.S. regulator praised the structure of a regulatory waiver granted last month to Bank of America Corp, saying the tougher conditions imposed on the bank may help deter repeat offenses. ~U.S. SEC's Stein says Bank of America waiver policy is 'breakthrough' WASHINGTON, Dec 4 A top U.S. regulator praised the structure of a regulatory waiver granted last month to Bank of America Corp, saying the tougher conditions imposed on the bank may help deter repeat offenses. ~
BBY,Best Buy to sell China business, focus on North America SHANGHAI, Dec 4 U.S. retailer Best Buy Co Inc  said on Thursday it will sell its struggling China business, Five Star, to domestic real estate firm Zhejiang Jiayuan Group in order to focus on its North American operations. ~
DHI,U.S. states with warmer climate to drive homebuilder growth Dec 4 Homebuilders with a presence in the U.S. south and west are set to gain next year as more Americans swap the frozen north for warmer climes, drawn by some of the country's highest job growth rates. ~
DG,Dollar General trims sales view; 'committed' to buying rival Dollar General Corp reined in its full-year sales forecast on Thursday and said it remained committed to buying Family Dollar Stores Inc, which would solidify its place as the No. 1 U.S. discount retailer. ~UPDATE 3-Dollar General trims sales view; 'committed' to buying rival Dec 4 Dollar General Corp reined in its full-year sales forecast on Thursday and said it remained committed to buying Family Dollar Stores Inc, which would solidify its place as the No. 1 U.S. discount retailer. ~Dollar General sales rise, says committed to buying Family Dollar Dec 4 Dollar General Corp reported a 7.8 percent rise in quarterly sales and said it remained committed to buying Family Dollar Stores Inc, which has already agreed to be acquired by Dollar Tree Inc. ~
XOM,Special Report: How Exxon helped make Iraqi Kurdistan LONDON/ARBIL In January 2011, Exxon hired one of the best connected men in Iraq: Ali Khedery, an American of Iraqi descent who had served in Baghdad as a special assistant to five U.S. ambassadors and a senior adviser to three U.S. generals. ~
F,Ford recalls about 20,000 cargo vans due to loose plastic panel DETROIT, Dec 4 Ford Motor Co said on Thursday it is recalling almost 20,000 Transit Connect cargo vans in the United States and its territories because of a potential loose plastic panel. ~Ford expands U.S. recall of Takata air bags Ford Motor Co  said it will expand a U.S. recall of vehicles with Takata Corp  passenger-side air bags, becoming the latest carmaker to do so in response to the regulator's request. ~Ford expands U.S. recall of Takata air bags Dec 3 Ford Motor Co said it will expand a U.S. recall of vehicles with Takata Corp passenger-side air bags, becoming the latest carmaker to do so in response to the regulator's request. ~Aluminum futures market under stress from December supply shock SYDNEY The aluminum market is showing signs of severe stress as one investor has scooped up the majority of available cash metal, roiling prices and stoking supply concerns amid a revival in demand from the automotive and construction sectors. ~
INTC.O,Italy - Factors to watch on December 4 The following factors could affect Italian markets on Thursday. ~European Factors to Watch-Shares seen higher, focus on ECB LONDON, Dec 4 European shares headed for a stronger open on Thursday, tracking gains in the United States and Asia, with improving U.S. economic outlook and expectations of further stimulus from the European Central Bank boosting sentiment.     ECB President Mario Draghi will present the bank's updated forecasts for growth in output as well as inflation at a policy meeting later in the day. The ECB could extend a scheme to buy rebundled debt to purchasing corporate bonds, but it is u ~Intel to invest $1.6 billion in China factory BEIJING Intel Corp  will invest $1.6 billion to upgrade its factory in the city of Chengdu in western China, the latest sign of how the chipmaker is deepening ties in a market that is proving increasingly troublesome for some U.S. technology peers. ~Intel to invest $1.6 billion in China factory BEIJING, Dec 4 Intel Corp will invest $1.6 billion to upgrade its factory in the city of Chengdu in western China, the latest sign of how the chipmaker is deepening ties in a market that is proving increasingly troublesome for some U.S. technology peers. ~
JNJ,U.S. appeals court tosses $176 million award for Covidien in patent case The top U.S. patent appeals court has thrown out a $176 million award for healthcare company Covidien Plc in a dispute with a Johnson & Johnson subsidiary over surgical instruments. ~U.S. appeals court tosses $176 mln award for Covidien in patent case Dec 4 The top U.S. patent appeals court has thrown out a $176 million award for healthcare company Covidien Plc in a dispute with a Johnson & Johnson  subsidiary over surgical instruments. ~UPDATE 1-Market Chatter-Corporate finance press digest Dec 4 The following corporate finance-related stories were reported by media: ~Market Chatter- Corporate finance press digest Dec 4 The following corporate finance-related stories were reported by media: ~
KMI,Kinder Morgan considering exporting condensate  -Genscape HOUSTON, Dec 4 Kinder Morgan Inc might export condensate as part of a resurrected plan to move Texas crude to Southern California via a converted natural gas pipeline, energy intelligence firm Genscape Inc reported in a blog post on Thursday. ~
KR,UPDATE 1-Kroger raises profit forecast as acquisitions drive sales Dec 4 Kroger Co, the biggest U.S. supermarket operator, reported quarterly profit above Wall Street's expectations and raised its adjusted profit forecast for the year, helped by the acquisition of Harris Teeter Supermarkets Inc. ~Kroger profit jumps 21 pct in third quarter Dec 4 Kroger Co, the biggest U.S. supermarket operator, reported a 21 percent jump in quarterly profit, helped by the acquisition of Harris Teeter Supermarkets Inc, sending its shares up 5 percent in premarket trading. ~
LEN,U.S. states with warmer climate to drive homebuilder growth Dec 4 Homebuilders with a presence in the U.S. south and west are set to gain next year as more Americans swap the frozen north for warmer climes, drawn by some of the country's highest job growth rates. ~
MSFT.O,US STOCKS-Wall St ends with slight losses, energy weighs again * Major indexes move between solid losses and slight gains ~
MNST.O,Judge won't void Beastie Boys verdict over Monster Energy video NEW YORK, Dec 4 A federal judge on Thursday refused to throw out Beastie Boys' $1.7 million jury verdict against Monster Beverage Corp over the energy drink company's use of the hip-hop group's music in a promotional video without permission. ~
SBUX.O,UPDATE 1-Starbucks eyes booze, food and technology to boost U.S. growth SEATTLE, Dec 4 Starbucks Corp, aiming to give cooling U.S. traffic a jolt, on Thursday announced it will add beer, wine, and evening snacks to thousands of domestic cafes, widen lunch offerings and roll out mobile ordering. ~Starbucks eyes booze, food and technology to boost U.S. growth SEATTLE, Dec 4 Starbucks Corp, aiming to give cooling U.S. traffic a jolt, on Thursday announced it will add beer, wine, and evening snacks to thousands of domestic cafes, widen lunch offerings and roll out mobile ordering. ~
DIS,Tablet maker Fuhu unveils kids content service Dec 4 Fuhu Inc, creator of kid-friendly computer tablets, is launching a monthly subscription service for children ages 3 to 14 with content from Walt Disney Records, DreamWorks Animation and National Geographic Kids. ~
