DOW,UPDATE 2-Hedge fund Third Point joined Icahn in pressuring eBay-source (Adds background and updates share price movement, details in Third Point assets) ~
EBAY.O,EBay follows Icahn's advice, plans PayPal spinoff in 2015 EBay Inc's agreement on Tuesday to spin off PayPal next year will give the unit more flexibility to strike deals in the rapidly evolving payments space as growth at the company's traditional e-commerce business slows. | Video  ~UPDATE 5-EBay follows Icahn's advice, plans PayPal spinoff in 2015 Sept 30 EBay Inc's agreement on Tuesday to spin off PayPal next year will give the unit more flexibility to strike deals in the rapidly evolving payments space as growth at the company's traditional e-commerce business slows. ~Factbox - EBay CEO's comments since January on PayPal spinoff EBay Inc agreed on Tuesday to spin off its payments unit, PayPal, in the second half of 2015, after rebuffing activist investor Carl Icahn's proposal in January. ~Hedge fund Third Point joined Icahn in pressuring eBay: source BOSTON Third Point LLC, the hedge fund run by Daniel Loeb that is known for pushing companies to perform better, has taken a "significant" stake in eBay Inc and has had discussions with its chief executive officer, a source familiar with the matter said on Tuesday. ~UPDATE 2-Hedge fund Third Point joined Icahn in pressuring eBay-source (Adds background and updates share price movement, details in Third Point assets) ~Third Point hedge fund has big EBay stake, talked with CEO-source BOSTON, Sept 30 Hedge fund manager Daniel Loeb's Third Point LLC has taken a "significant" stake in online marketplace EBay Inc and had discussions with its chief executive officer, a source familiar with the matter said on Tuesday. ~US STOCKS SNAPSHOT-Wall St flat, tech gains led by eBay NEW YORK, Sept 30 U.S. stocks were little changed at the open on Tuesday, with tech shares edging higher after eBay's plan to spin off PayPal, as the S&P; 500 stayed on track to close its seventh straight quarter of gains. ~US STOCKS-EBay jumps in premarket, to spin off PayPal NEW YORK, Sept 30 Shares of eBay Inc  jumped in premarket trading on Tuesday, moving on the heaviest volume of any premarket stock after it said it would spin off its PayPal division into a publicly traded company. ~EBay to spinoff PayPal in 2015 Sept 30 EBay Inc said it would spin off PayPal, its fast-growing payments unit, into a publicly traded company in the second half of 2015. ~
XOM,UPDATE 1-Venezuela-Exxon arbitration ruling due this week -sources HOUSTON, Sept 30 The World Bank arbitration tribunal will give its final award ruling this week on a multibillion- dollar claim by Exxon Mobil Corp against Venezuela over the 2007 nationalization of two oil projects, legal sources said on Tuesday. ~Venezuela-Exxon arbitration ruling due this week - sources HOUSTON, Sept 30 The World Bank arbitration tribunal will give its final ruling this week on a multi-billion dollar claim by Exxon Mobil Corp against Venezuela over a 2007 nationalization, legal sources said on Tuesday. ~
F,European shares rise as inflation data raises prospect of ECB action LONDON, Sept 30 European shares rose on Tuesday as a batch of weak inflation data increased the chances the European Central Bank will introduce new stimulus measures to boost the region's flagging economy. ~DAX underperforms, missing out on broader European equity rally LONDON, Sept 30 Euro zone shares rose on Tuesday as a batch of weak inflation data increased the chances the European Central Bank will introduce new stimulus measures to boost the region's flagging economy. ~European shares rise as inflation data raises prospect of ECB action LONDON, Sept 30 European shares rose on Tuesday, as another batch of weak euro zone inflation data raised the prospect of new stimulus measures from the European Central Bank (ECB) to boost the region's flagging economy. ~European shares inch higher early, RBS jumps * All eyes on euro zone inflation figures due at 0900 GMT ~Ford shares tumble on lower profit outlook for 2014-2015 DEARBORN Higher recall costs in North America and steeper losses in Russia and South America have caused Ford Motor Co  to slash its forecast for pretax profit this year to $6 billion, from $7 billion to $8 billion previously, executives told investors at a briefing on Monday. ~India Morning Call-Global Markets NEW YORK - U.S. stocks ended lower on Monday following protests in Hong Kong that added to worries about Chinese growth and after a disappointing forecast from Ford Motor Co. ~
GM,GM CEO to reveal multiyear financial strategy -WSJ Sept 29 General Motors Co's Chief Executive Officer Mary Barra will on Wednesday reveal a multiyear financial strategy that aims to boost the company's profits and launch "market leading" vehicles, the Wall Street Journal reported. ~
GILD.O,France uses tax to put pressure on hepatitis C drug prices PARIS, Sept 30 France will tax drugmakers whose costly hepatitis C drugs threaten to throw off course its healthcare budget, the government has said, heaping pressure on pharmaceutical companies like Gilead Sciences to cut their prices. ~
GS,Goldman leads Asia-Pac Q3 ECM deals; UBS top fee earner HONG KONG, Sept 30 Goldman Sachs led underwriting rankings in Asia Pacific ex-Japan equity capital markets (ECM) in the first nine months of 2014, preliminary data released by Thomson Reuters showed. ECM deal volumes rose 20.4 percent from the same period in 2013 to $146.8 billion, according to the data.     Proceeds from initial public offerings led the ECM expansion, surging 80 percent to $40.2 billion on increased activity in Hong Kong and Australia and as new listings resumed in  ~
JNJ,Johnson & Johnson to buy private drug developer for $1.75 billion Johnson & Johnson  agreed to pay $1.75 billion in cash to buy privately held Alios BioPharma Inc, which is developing a drug for a common respiratory viral infection in children for which there is no approved treatment. ~UPDATE 2-Johnson & Johnson to buy private drug developer for $1.75 bln Sept 30 Johnson & Johnson agreed to pay $1.75 billion in cash to buy privately held Alios BioPharma Inc, which is developing a drug for a common respiratory viral infection in children for which there is no approved treatment. ~Johnson & Johnson to buy private drug developer for $1.75 bln Sept 30 Johnson & Johnson said it would buy privately held drug developer Alios BioPharma Inc for $1.75 billion in cash, to access a portfolio of drugs targeting viral infections. ~
JPM,JPMorgan to face U.S. class action in $10 bln MBS case NEW YORK, Sept 30 A federal judge on Tuesday said JPMorgan Chase & Co must face a class action lawsuit by investors who claimed the largest U.S. bank misled them about the safety of $10 billion of mortgage-backed securities it sold before the financial crisis. ~BRIEF-Federal Reserve Board says approval of Chemical Financial acquisition of Northwestern Bancorp * Announced approval of notice under section 4 of bank holding company act by Chemical Financial Corp, to acquire Northwestern Bancorp, and its unit ~UPDATE 1-Ouro Fino aims to complete first Brazilian IPO this year (Recasts to add details on offering, context, background throughout) ~
MET,Fitch Rates MetLife's Debt Issuance 'A-' (The following statement was released by the rating agency) CHICAGO, September 30 (Fitch) Fitch Ratings has assigned an 'A-' rating to  MetLife, Inc.'s (MetLife) $1 billion senior unsecured debentures as follows: --$500 million of 1.903% Series E senior component debentures tranche 1 due  2017; --$500 million of 4.721% Series E senior component debentures tranche 2 due  2044. MetLife will remarket $999,848,000 of the debentures ($499,924,000 of each  tranche), with holders of $76,000 of each tra ~
MSFT.O,UPDATE 4-Microsoft names next operating system 'Windows 10' SAN FRANCISCO, Sept 30 Microsoft Corp  announced its 'Windows 10' operating system on Tuesday to replace the largely unpopular Windows 8, skipping a number to mark a leap toward unifying the way people work on tablets, phones and traditional computers. ~U.S. charges four with stealing $100 million in software, data WASHINGTON Four members of an alleged international computer hacking ring were charged with stealing more than $100 million worth of software and data - some of it used to train military pilots and some related to Microsoft Corp's  Xbox gaming console - the U.S. Justice Department said Tuesday. ~UPDATE 2-U.S. charges four with stealing $100 mln in software, data (Adds details of indictment, related case in Australia, background) ~Microsoft names next operating system 'Windows 10' SAN FRANCISCO, Sept 30 Microsoft Corp  said on Tuesday the next version of its operating system will be called Windows 10. ~INDIA PRESS-Microsoft CEO asks India staff to build 'predictive, personal, helpful' tools - Economic Times Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore) ~
MUR,UPDATE 1-Murphy Oil to sell nearly a third of Malaysian assets for $2 bln Sept 30 U.S. oil company Murphy Oil Corp  said it would sell 30 percent of its oil and gas assets in Malaysia for $2 billion in cash to Indonesian state-oil company Pertamina as it cuts overseas holdings to focus on an improving home market. ~Murphy Oil to sell nearly a third of Malaysian assets for $2 bln Sept 30 U.S. oil company Murphy Oil Corp  said it would sell 30 percent of its oil and gas assets in Malaysia for $2 billion in cash to Indonesian state-oil company Pertamina as it cuts overseas holdings to focus on an improving home market. ~
NFLX.O,UPDATE 1-Netflix 'Crouching Tiger' deal incurs wrath of theater chains Sept 30 U.S. theater chain Regal Entertainment Group said it would not show the sequel to "Crouching Tiger, Hidden Dragon" in any of its IMAX theaters, objecting to a move by IMAX and Netflix to side step a normal theater release. ~US STOCKS-Theater chains fall as Netflix enters original movie biz NEW YORK, Sept 30 Shares of movie theater companies were down on Tuesday after Netflix Inc  announced its first foray into feature film production. ~Netflix co-producing "Crouching Tiger" sequel Sept 30 Netflix Inc said it is jointly producing the sequel to the Oscar-winning movie "Crouching Tiger, Hidden Dragon" with Weinstein Co, marking its entry into feature film production. ~
NWSA.DF,News Corp to buy real estate website operator Move for $950 mln Rupert Murdoch's News Corp  will buy Move Inc , the owner of property websites such as realtor.com, for about $950 million to expand its digital marketing business as advertising revenue from its print business dwindles. ~UPDATE 3-News Corp to buy real estate website operator Move for $950 mln Sept 30 Rupert Murdoch's News Corp will buy Move Inc, the owner of property websites such as realtor.com, for about $950 million to expand its digital marketing business as advertising revenue from its print business dwindles. ~News Corp to buy real estate website operator Move for $950 mln Sept 30 News Corp, publisher of the Wall Street Journal, said it would buy real estate website operator Move Inc for  for about $950 million. ~
NWS.O,News Corp to buy real estate website operator Move for $950 mln Rupert Murdoch's News Corp  will buy Move Inc , the owner of property websites such as realtor.com, for about $950 million to expand its digital marketing business as advertising revenue from its print business dwindles. ~UPDATE 3-News Corp to buy real estate website operator Move for $950 mln Sept 30 Rupert Murdoch's News Corp will buy Move Inc, the owner of property websites such as realtor.com, for about $950 million to expand its digital marketing business as advertising revenue from its print business dwindles. ~News Corp to buy real estate website operator Move for $950 mln Sept 30 News Corp, publisher of the Wall Street Journal, said it would buy real estate website operator Move Inc for  for about $950 million. ~
ORCL.N,Larry Ellison still the top draw at Oracle's mega-convention SAN FRANCISCO, Sept 30 Larry Ellison was the main draw for tens of thousands of technology professionals at Oracle Corp's annual conference in San Francisco on Tuesday, where he joked about losing his name after relinquishing his role as the company's CEO. ~
REGN.O,UPDATE 1-Sanofi-Regeneron drug has positive trial results in chronic sinusitis * Dupilumab significantly reduced nasal polyps and congestion ~
SLB,Schlumberger to withdraw expat managers from Russia - Bloomberg Sept 30 Oilfield services provider Schlumberger NV is withdrawing employees who are U.S. and European Union citizens from Russia, Bloomberg reported, citing sources. ~
BK,UPDATE 1-BNY Mellon to shut derivatives sales, trading business Sept 30 Bank of New York Mellon Corp will exit the derivatives sales and trading business that operates as part of the company's global markets group. ~BNY Mellon to shut derivatives sales, trading business - Bloomberg Sept 30 Bank of New York Mellon Corp told a group of employees on Tuesday that it is shutting its derivatives sales and trading business, Bloomberg reported. ~MOVES-Alcentra Ltd appoints two non-executive board members Sept 30 Alcentra Ltd, BNY Mellon's sub-investment grade credit asset manager, appointed Andrew Golding and Amir Eilon as non-executive board members, effective Sept. 17. ~
MOS,Fertilizer maker Mosaic cuts phosphate output Sept 30 U.S. fertilizer producer Mosaic Co , the world's largest maker of finished phosphate products, said on Tuesday that it would reduce phosphate output due to high costs of sulfur and ammonia, materials used in production. ~
UNH,UnitedHealth to buy doctor management company MedSynergies UnitedHealth Group Inc  said on Tuesday it agreed to buy MedSynergies, which manages physician practices, adding about 9,300 doctors to the hospital and health system services that its Optum technology-based business currently serves. ~UnitedHealth to buy doctor management company MedSynergies Sept 30 UnitedHealth Group Inc said on Tuesday it agreed to buy MedSynergies, which manages physician practices, adding about 9,300 doctors to the hospital and health system services that its Optum technology-based business currently serves. ~
WMT,UPDATE 1-Tracy Morgan incredulous Wal-Mart blames him for accident injuries NEW YORK, Sept 30 Comedian Tracy Morgan, who was injured in a road accident that caused the death of his friend, was incredulous on Tuesday that retailer Wal-Mart Stores Inc  blamed him and others in the vehicle for their injuries, saying they were not wearing seat belts. ~Tracy Morgan incredulous Wal-Mart blames him for accident injuries NEW YORK, Sept 30 Comedian Tracy Morgan, who was injured in a road accident that caused the death of his friend, was incredulous on Tuesday that retailer Wal-Mart blamed him and others in the vehicle for their injuries, saying they were not wearing seat belts. ~U.S. consumer confidence, home prices show weakness NEW YORK U.S. consumer confidence fell in September for the first time in five months and home prices in July rose less than expected from a year earlier, underscoring the unsteady nature of U.S. growth. ~
