JNJ,Johnson & Johnson approaches Actelion about takeover deal ZURICH/FRANKFURT U.S. healthcare company Johnson & Johnson  said on Friday it was in preliminary talks with Actelion  about a potential takeover of Europe's largest biotech firm, currently valued at about $20 billion. ~UPDATE 4-Johnson & Johnson approaches Actelion about takeover deal ZURICH/FRANKFURT, Nov 25 U.S. healthcare company Johnson & Johnson said on Friday it was in preliminary talks with Actelion about a potential takeover of Europe's largest biotech firm, currently valued at about $20 billion. ~
UTX,Sanders to Trump: use defense contracts as leverage for Carrier jobs WEST PALM BEACH, Fla., Nov 26 U.S. Senator Bernie Sanders turned up the pressure on President-elect Donald Trump on Saturday about his pledge to try to stop an Indiana air conditioner manufacturer from moving 1,400 jobs to Mexico. ~
