C,U.S. banks to lose profit cushion of releasing bad-loan reserves NEW YORK A popular way for big U.S. banks to boost profits may have run its course. ~U.S. banks to lose profit cushion of releasing bad-loan reserves NEW YORK, July 10 A popular way for big U.S. banks to boost profits may have run its course. ~
FB.O,Access to Google services within China returns BEIJING, July 10 Users in China were able to access online services for Google Inc on Thursday, after more than a month of severe disruption that almost completely blocked people from using features such as its search, maps and e-mail functions. ~
F,Ford says committed to S.Africa, plays down concern over strikes JOHANNESBURG, July 10 Ford Motor Co has a long-term commitment to South Africa, its regional head said, playing down any concerns about strikes that an engineering federation said had prompted the U.S. carmaker to consider pulling out of the country. ~
GE,UPDATE 2-General Electric picks partners for GE9X engine on Boeing 777X (New throughout, adds details about company stakes, testing) ~General Electric picks participants for GE9X engine on Boeing 777X NEW YORK, July 10 General Electric said on Thursday it picked Safran of France, Japan's IHI  and MTU Aero Engines Of Germany as key participants to work with GE on the GE9X engine that will power Boeing Co's new 777X aircraft. ~
JPM,JPMorgan hires UBS's David Li to be new China head HONG KONG JPMorgan Chase & Co  said it has hired former UBS AG  banker David Li as its new China head, reinforcing its investment banking clout in the world's second-largest economy after the departure of top China banker Fang Fang in March. ~JPMorgan hires UBS's David Li as new China head HONG KONG, July 10 JPMorgan Chase & Co  has hired former UBS AG  banker David Li as its new China head, the U.S. bank said on Thursday. ~
LMT,UPDATE 1-Lockheed, Northrop, BAE investment to push F-35 costs down RAF FAIRFORD, England, July 10 Key F-35 contractors Lockheed Martin Corp, Northrop Grumman Corp  and BAE Systems Plc on Thursday said they would invest up to $170 million over the next two years to cut the cost of each of the new warplanes to under $80  million each by 2019. ~U.S. Air Force kicks off multibillion dollar bomber competition RAF FAIRFORD England The U.S. Air Force launched a formal competition on Thursday for a new long-range strike (LRS-B) bomber, saying it expected to award a contract for the multibillion-dollar program to a winning bidder next spring. ~US Air Force kicks off multibillion dollar bomber competition RAF FAIRFORD, England, July 10 The U.S. Air Force launched a formal competition on Thursday for a new long-range strike (LRS-B) bomber, saying it expected to award a contract for the multibillion-dollar program to a winning bidder next spring. ~Engine fire triggers new turbulence for Lockheed's F-35 jet RAF FAIRFORD England Borne of the last downturn in U.S. military spending in the 1990s, Lockheed Martin Corp's F-35 Joint Strike Fighter was intended as a quick and affordable way for the United States and its allies to replace thousands of aging F-16s and other warplanes while avoiding the pitfalls of earlier programs. ~Lockheed F-35 fighter jet to miss UK military air show RAF FAIRFORD England Lockheed Martin's F-35 Joint Strike Fighter will not fly at Britain's Royal International Air Tattoo (RIAT), the event's organizers said on Thursday, dealing a blow to the U.S. group's plans. ~Lockheed F-35 fighter jet to miss UK military air show RAF FAIRFORD, England, July 10 Lockheed Martin's  F-35 Joint Strike Fighter will not fly at Britain's Royal International Air Tattoo (RIAT), the event's organisers said on Thursday, dealing a blow to the U.S. group's plans. ~Lockheed says F-35 investments will save $1.8 billion by 2019 RAF FAIRFORD England Industry investment of $170 million over the next two years is expected to result in savings of $1.8 billion on the F-35 Joint Strike Fighter program, Lockheed Martin Corp's F-35 program manager Lorraine Martin told reporters on Thursday. ~Lockheed says F-35 investments will save $1.8 bln by 2019 RAF FAIRFORD, England, July 10 Industry investment of $170 million over the next two years is expected to result in savings of $1.8 billion on the F-35 Joint Strike Fighter program, Lockheed Martin Corp's F-35 program manager Lorraine Martin told reporters on Thursday. ~Factbox: Engine fire triggers new turbulence for Lockheed's F-35 jet WASHINGTON Borne of the last downturn in U.S. military spending in the 1990s, Lockheed Martin Corp's F-35 Joint Strike Fighter was intended as a quick and affordable way for the United States and its allies to replace thousands of aging F-16s and other warplanes while avoiding the pitfalls of earlier programs. ~
MSFT.O,Microsoft says cybercrime bust frees 4.7 mln infected PCs BOSTON, July 10 Microsoft Corp said it has freed at least 4.7 million infected personal computers from control of cyber crooks in its most successful digital crime-busting operation, which interrupted service at an Internet-services firm last week. ~Microsoft CEO signals change, defers talk on job cuts Microsoft Corp MSFT.O Chief Executive Satya Nadella deferred any comment on widely expected job cuts at the software company on Thursday, after circulating a memo to employees promising to "flatten the organization and develop leaner business processes." ~UPDATE 1-Microsoft CEO signals changes, defers talk on job cuts SEATTLE, July 10 Microsoft Corp Chief Executive Satya Nadella deferred any comment on widely expected job cuts at the software company on Thursday, after circulating a memo to employees promising to "flatten the organization and develop leaner business processes." ~Microsoft CEO commits to develop Xbox platform July 10 Microsoft Corp Chief Executive Satya Nadella committed to develop its Xbox gaming platform in a letter to company employees, quashing rumors that the unit might be spun off. ~Sterling lashes out at wife in trial over $2 bln Clippers sale LOS ANGELES Los Angeles Clippers owner Donald Sterling lashed out at his estranged wife following her court testimony on Wednesday in a trial over the $2 billion sale of the NBA team. ~
NFLX.O,Complex characters, juicy scripts boost Netflix's Emmy nominations LOS ANGELES, July 10 A veteran actress says it is the "delicious" scripts and unvarnished realism of the female prison inmates that draw viewers to "Orange is the New Black," while the creator of "House of Cards" credits a ruthless yet vulnerable power couple for the thriller's success. ~UPDATE 3-TV newcomers 'True Detective,' 'Orange' storm Emmys race (Adds details on overlooked shows, quotes from nominees)     By Mary Milliken and Eric Kelsey     LOS ANGELES, July 10 Television newcomers "True Detective," a crime drama from HBO, and "Orange is the New Black," a dark prison comedy from Netflix, racked up a dozen Emmy nominations each on Thursday in a challenge to stalwarts like "Breaking Bad" and "Modern Family."     Online streaming company Netflix Inc, the big disrupter of the Emmys last year, more than doubled its nominations f ~
NKE,Adidas 2 Nike 0 in World Cup final but competition goes on BERLIN, July 10 With Adidas  sponsoring both teams in Sunday's World Cup final, the German sportswear brand has declared victory over U.S. rival Nike  in the latest round of its battle to remain the biggest global soccer brand. ~
NOC,UPDATE 1-Lockheed, Northrop, BAE investment to push F-35 costs down RAF FAIRFORD, England, July 10 Key F-35 contractors Lockheed Martin Corp, Northrop Grumman Corp  and BAE Systems Plc on Thursday said they would invest up to $170 million over the next two years to cut the cost of each of the new warplanes to under $80  million each by 2019. ~Lockheed, Northrop, BAE to invest up to $170 mln to lower F-35 cost RAF FAIRFORD, England, July 10 The Pentagon on Thursday said key F-35 contractors Lockheed Martin Corp, Northrop Grumman Corp and BAE Systems Plc would invest up to $170 million over the next two years to drive down the cost of the new warplane. ~
SYMC.O,UPDATE 1-Symantec in talks with Chinese government after software ban report BOSTON, July 10 U.S. security software maker Symantec Corp said it is holding discussions with authorities in Beijing after a state-controlled Chinese newspaper reported that the Ministry of Public Security had banned use of one of its products. ~RPT-Symantec in talks with Chinese government after software ban report BOSTON, July 10 U.S. security software maker Symantec Corp said it is holding discussions with authorities in Beijing after a state-controlled Chinese newspaper reported that the Ministry of Public Security had banned the use of one of its products. ~Symantec in talks with Chinese government after software ban report BOSTON, July 10 U.S. security software maker Symantec Corp said it is holding discussions with authorities in Beijing after a state-controlled Chinese newspaper reported that the Ministry of Public Security had banned the use of one of its products. ~
VZ,Verizon says added over 1.4 million postpaid customers in second quarter WASHINGTON Verizon Communications Inc had a net addition of over 1.4 million postpaid subscribers in the second quarter, its chief executive said on Thursday, a dramatic increase from the first quarter, when customer growth fell short of expectations. ~UPDATE 1-Verizon says added over 1.4 mln postpaid customers in Q2 (Adds quote from CEO, background on subscribers and details) ~Verizon added over 1.4 million postpaid customers in Q2- CEO WASHINGTON, July 10 Verizon Communications Inc  added over 1.4 million net postpaid subscribers in the second quarter of 2014, the company's chief executive said in an interview on CNBC on Thursday, two weeks before its second quarter earnings release. ~
WFC,UPDATE 1-Miami's mortgage discrimination suits against Citi, Wells dismissed July 10 A federal judge has dismissed mortgage discrimination lawsuits filed by the City of Miami against Citigroup Inc and Wells Fargo & Co, following the dismissal of a similar lawsuit against Bank of America Corp  earlier this week. ~Miami's mortgage discrimination suits against Citi, Wells dismissed A federal judge has dismissed mortgage discrimination lawsuits filed by the City of Miami against Citigroup Inc and Wells Fargo & Co, following the dismissal of a similar lawsuit against Bank of America Corp earlier this week. ~Miami's mortgage discrimination suits against Citi, Wells dismissed July 10 A federal judge has dismissed mortgage discrimination lawsuits filed by the City of Miami against Citigroup Inc and Wells Fargo & Co, following the dismissal of a similar lawsuit against Bank of America Corp  earlier this week. ~
