AGN,UPDATE 4-Allergan sues Valeant, Ackman for alleged insider trading Aug 1 Botox maker Allergan Inc on Friday accused rival Valeant Pharmaceuticals International and billionaire investor William Ackman of violating securities laws by using insider information as they prepared a takeover bid for the drug company. ~Allergan sues Valeant, Ackman for alleged insider trading Aug 1 Allergan Inc, which is fighting a $51 billion hostile takeover bid from Valeant Pharmaceuticals International and activist investor William Ackman, on Friday filed a federal lawsuit alleging they violated insider trading laws and engaged in other fraudulent practices. ~
AAPL.O,Apple $450 million e-book settlement wins court approval NEW YORK, Aug 1 Apple Inc on Friday won preliminary court approval for its $450 million settlement of claims it harmed consumers by conspiring with five publishers to raise e-book prices. ~New 'iBillionaire' ETF looks to bring Buffett and Icahn to the masses NEW YORK, Aug 1 Mom and pop investors hoping to emulate the investment savvy of Wall Street's wealthiest like Warren Buffett and Carl Icahn will have a new way into markets on Friday when the latest low-cost exchange-traded fund tracking the stock picks of big name investors begins trading. ~
BRKa.N,UPDATE 2-Berkshire profit soars 41 pct to a record on investment gains (Adds comments, cash position, individual businesses' results) ~Berkshire profit soars 41 pct, helped by investment gains Aug 1 Warren Buffett's Berkshire Hathaway Inc   on Friday said second-quarter profit soared 41 percent, reflecting a substantial increase in investment gains and improved results in businesses not related to insurance. ~
BA,CORRECTED-Airbus, Boeing wide-body jet battle triggers warnings of oversupply (Corrects number of A330neo commitments to 127 from 105 in paragraph 24) ~Spirit Aero posts profit as aircraft makers boost production Aircraft components maker Spirit AeroSystems Holdings Inc  posted a better-than-expected quarterly profit and raised its full-year forecast, as Boeing Co  and Airbus  boosted production to meet surging demand for planes. ~UPDATE 1-Spirit Aero posts profit as aircraft makers boost production Aug 1 Aircraft components maker Spirit AeroSystems Holdings Inc posted a better-than-expected quarterly profit and raised its full-year forecast, as Boeing Co  and Airbus boosted production to meet surging demand for planes. ~Spirit Aero posts profit as aircraft makers boost production Aug 1 Aircraft components maker Spirit AeroSystems Holdings Inc posted a quarterly profit compared with a loss a year earlier as customers Boeing Co  and Airbus boosted production to meet surging demand for large planes. ~
CVX,UPDATE 2-Chevron Q2 profit tops estimates on higher oil, gas prices (Adds Kitimat LNG information and Breakingviews link; updates stock) ~US STOCKS-Wall St slumps; S&P; set for biggest weekly loss since 2012 * Indexes down: Dow 0.7 pct, S&P; 0.7, Nasdaq 0.9 pct   (Updates to afternoon trading) ~REFILE-US STOCKS-Wall St flat; weak payrolls soothe rate-hike fears (Corrects spelling in 12th paragraph of company name to Bally, not Balley) ~Chevron quarterly profit rises 6 percent Aug 1 Chevron Corp, the second-largest U.S. oil company, said on Friday its quarterly profit rose 6 percent as high energy prices offset a production dip. ~
C,U.S. appeals court blocks $383 mln arbitration against Citigroup NEW YORK, Aug 1 A Saudi investor who accused Citigroup Inc of "virtually wiping out" his family's fortune cannot pursue a $383 million arbitration case filed against the bank, a U.S. appeals court ruled. ~Citigroup seeks British court backing on China metals claims Citigroup Inc said on Friday it has started proceedings in commercial court in London to enforce its rights over $285 million of financing at two ports in China, where metals are believed to have gone missing. ~Citigroup seeks British court backing on China metals claims Aug 1 Citigroup Inc said on Friday it has started proceedings in commercial court in London to enforce its rights over $285 million of financing at two ports in China, where metals are believed to have gone missing. ~BRIEF-Citigroup maintains estimate of unreserved legal costs * Pegs Argentina exposure at $2.7 billion at end of June versus $2.6 billion at end of March- filing ~Polish Citigroup unit posts 11 pct y/y drop in Q2 profit WARSAW, Aug 1 Bank Handlowy w Warszawie , the Polish unit of Citigroup Inc, posted an 11 percent annual fall in its second-quarter consolidated net profit, the bank said in preliminary results. ~
ESRX.O,Express Scripts drops Amgen anemia drugs from formulary Express Scripts Holding Co, the largest U.S. pharmacy benefit manager, on Friday said it will remove 25 products from its 2015 list of preferred drugs, including anemia treatments Epogen and Aranesp, both sold by Amgen Inc. ~Express Scripts excludes Amgen drugs from 2015 formulary Aug 1 Express Scripts Holding Co, the largest U.S. pharmacy benefit manager, on Friday said it will not include anemia drugs  Epogen and Aranesp, both sold by Amgen Inc, on its 2015 list of preferred medications. ~
FB.O,Google, Facebook pay for shuttles to use San Francisco bus stops SAN FRANCISCO, Aug 1 Commuter shuttles run by Google Inc, Facebook Inc and other Silicon Valley companies began paying on Friday to make stops at San Francisco bus stations after protests blamed them for gentrification. ~Facebook restores service after outage in many countries SAN FRANCISCO Facebook Inc said service to the world's largest online social network was fully restored on Friday, following a widespread outage that affected users in multiple countries. ~UPDATE 2-Facebook restores service after outage in many countries (Adds Facebook comment that service restored, source comments on cause of outage) ~Facebook service disrupted for some users SAN FRANCISCO, Aug 1 Facebook Inc, the world's No.1 social network, suffered a service disruption on Friday that made the website unavailable to some users. ~Student starts global class action against Facebook VIENNA Austrian law student Max Schrems appealed to a billion Facebook users around the world on Friday to join a class-action lawsuit against Facebook's alleged violations of its users' privacy, stepping up a years-long data-protection campaign. ~UPDATE 1-Student starts global class action against Facebook (Adds comments from Schrems, details, background, no comment from Facebook) ~Student starts global class action against Facebook VIENNA, Aug 1 Austrian law student Max Schrems appealed to a billion Facebook users around the world on Friday to join a class-action lawsuit against Facebook's alleged violations of its users' privacy. ~
FLR,UPDATE 3-U.S. Congress extends transport funding though May, averting cuts WASHINGTON, July 31 The U.S. Congress on Thursday approved a $10.9 billion funding extension for transportation construction projects through May 2015, averting a cutback in federal payments to states that was due to start on Friday. ~
F,UPDATE 6-U.S. auto sales fall short of expectations in July (Adds analyst comment, final annual sales rate figure, luxury sales, details) ~
GM,U.S. auto sales party seen increasingly dependent on easy money DETROIT The U.S. auto industry hasn’t appeared so healthy for years. Sales hit an eight-year high in June, there appears to be plenty of pent-up demand, and discounting is far from getting out of hand. New plants and production lines are being built, and many auto executives, dealers and securities analysts are optimistic. ~ANALYSIS-U.S. auto sales party seen increasingly dependent on easy money DETROIT, Aug 1 The U.S. auto industry hasn't appeared so healthy for years. Sales hit an eight-year high in June, there appears to be plenty of pent-up demand, and discounting is far from getting out of hand. New plants and production lines are being built, and many auto executives, dealers and securities analysts are optimistic. ~
HOG,Harley-Davidson recalls motorcycles due to ignition problem Aug 1 Harley-Davidson Inc is recalling more than 3,000 motorcycles to fix an ignition switch issue that can cause the bikes to stall and crash, the U.S. National Highway Transportation Safety Administration said on Friday. ~
HPQ,Hewlett-Packard to pay $32.5 million to settle USPS pricing case WASHINGTON Hewlett-Packard Co will pay $32.5 million to resolve allegations it overcharged the U.S. Postal Service, the U.S. Department of Justice said on Friday. ~Hewlett-Packard to pay $32.5 mln for allegedly overbilling USPS WASHINGTON, Aug 1 Hewlett-Packard Co  will pay $32.5 million to resolve allegations that it overcharged the U.S. Postal Service, the U.S. Department of Justice said on Friday. ~
MSFT.O,UPDATE 2-Microsoft sues Samsung in U.S. over patent royalties Aug 1 Microsoft Corp sued Samsung Electronics Co Ltd on Friday, claiming the South Korean smartphone maker refused to make a royalty payment last fall on patent licenses after Microsoft announced its intention to acquire Nokia's handset business. ~Microsoft sues Samsung in U.S. over patent royalties Aug 1 Microsoft Corp sued Samsung Electronics Co Ltd on Friday, claiming the South Korean smartphone maker refused to make royalty payments last fall on patent licenses. ~Chinese employees at Microsoft's Nokia arm protest mass layoffs BEIJING "Hundreds" of Chinese employees at Microsoft Corp's Nokia phone business protested on Friday against mass layoffs that the U.S. tech company announced last month, according to an employee present and pictures posted on social media networks. ~Chinese employees at Microsoft's Nokia arm protest mass layoffs BEIJING, Aug 1 "Hundreds" of Chinese employees at Microsoft Corp's Nokia phone business protested on Friday against mass layoffs that the U.S. tech company announced last month, according to an employee present and pictures posted on social media networks. ~
MUR,Market Chatter- Corporate finance press digest Aug 1 The following corporate finance-related stories were reported by media: ~
PG,Deals of the day- Mergers and acquisitions Aug 1 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Friday: ~US STOCKS-Wall St inches lower; Argentina concern offsets econ data * Indexes down: Dow 0.2 pct, S&P; 0.1, Nasdaq 0.4 pct   (Updates to late afternoon) ~UPDATE 4-P&G; to sell up to 100 brands to revive sales, cut costs Aug 1 Procter & Gamble Co, the world's largest household products maker, said it could sell about half of its brands in the next two years and cut jobs to revive sales growth and save costs, sending its shares up as much as 4.3 percent. ~US STOCKS-Wall St slumps; S&P; set for biggest weekly loss since 2012 * Indexes down: Dow 0.7 pct, S&P; 0.7, Nasdaq 0.9 pct   (Updates to afternoon trading) ~REFILE-US STOCKS-Wall St flat; weak payrolls soothe rate-hike fears (Corrects spelling in 12th paragraph of company name to Bally, not Balley) ~US STOCKS-Futures point to modestly lower open after payrolls * Futures down: Dow 28 pts, S&P; 3 pts, Nasdaq 4.5 pts   (Adds payroll report, comments) ~P&G;'s quarterly profit jumps 37 pct on cost cuts Aug 1 Procter & Gamble Co, the world's largest household products maker, reported a 37 percent rise in quarterly profit, helped by lower operating costs. ~
DIS,'Guardians' rallies summer box office with $11.2 mln opening night LOS ANGELES, Aug 1 The "Guardians of the Galaxy" stormed into the box office with a $11.2 million opening night, Walt Disney Co said on Friday, and could outperform expectations if it keeps drawing viewers with a new leading man, strong reviews and social media buzz. ~
VMC,UPDATE 3-U.S. Congress extends transport funding though May, averting cuts WASHINGTON, July 31 The U.S. Congress on Thursday approved a $10.9 billion funding extension for transportation construction projects through May 2015, averting a cutback in federal payments to states that was due to start on Friday. ~
WY,Weyerhaeuser quarterly profit rises 43 pct Aug 1 Timber conglomerate Weyerhaeuser Co's  second-quarter profit rose 43 percent, helped by higher sales in its wood products and cellulose fiber businesses. ~
YUM,Yum pledges to improve China supply chain oversight SHANGHAI, Aug 1 Yum Brands Inc on Friday said it would strengthen oversight of its China supply chain after it severed ties with supplier OSI China following a food safety scandal. ~
