ATVI.O,BRIEF-Activision blizzard to offer senior unsecured notes * Intention to offer, in a private transaction, senior unsecured notes in two series ~
AGN,BRIEF-Allergan to buy Vitae Pharmaceuticals for about $639 mln * Allergan to acquire Vitae Pharmaceuticals adding innovative development programs for dermatologic conditions ~
AMZN.O,Amazon launches voice-powered Echo speakers in Britain and Germany LONDON, Sept 14 Online retailer Amazon  brought Echo, its voice-activated smart home controls device to Britain and Germany on Wednesday, hoping the Star Trek-inspired gadget will replicate the success it has seen in the United States. ~BRIEF-Twitter launches new app for Apple tv, Amazon Fire tv, Xbox * Twitter introduces Apple tv, Amazon Fire tv, and Xbox one apps for live streaming video ~BRIEF- Alexa and Amazon Echo now available in UK and Germany * Amazon.com Inc says  Alexa and Amazon Echo now available in UK and Germany ~
AEP,UPDATE 1-American Electric to sell 4 power plants to newly formed JV Sept 14 Power plant operator American Electric Power said it would sell four of its power plants with a total capacity of about 5,200 MW for about $2.17 billion as it focuses on its regulated power business. ~American Electric to sell 4 power plants to newly formed JV Sept 14 Power plant operator American Electric Power said it would sell four of its power plants with a total capacity of about 5,200 MW for about $2.17 billion to a newly formed joint venture. ~BRIEF-AEP to sell four power plants to Blackstone, Arclight JV * AEP to sell four competitive power plants to Blackstone and Arclight joint venture ~
AAPL.O,Japan report shows Apple, Google hinder app competition - Nikkei Sept 14 Apple Inc and Alphabet Inc's  Google engage in practices that undermine competition in the smartphone app market, Nikkei said, citing a report by Japan's Ministry of Economy, Trade and Industry. ~GLOBAL MARKETS-Stocks dip, U.S. yield curve hits steepest in 2 months * World stocks edge down but Apple shares gain   (Updates with U.S. markets' closing levels) ~UPDATE 1-iPhone optimism blasts Apple stock to 2016 high SAN FRANCISCO, Sept 14 Apple's stock hit a 2016 high on Wednesday, with its market value peaking above $600 billion for the first time since April as Wall Street bet the technology company's newest iPhone would help shore up falling sales. ~iPhone optimism blasts Apple stock to 2016 high SAN FRANCISCO, Sept 14 Apple's stock hit a 2016 high on Wednesday, with its market value peaking above $600 billion for the first time since April as Wall Street bet the technology company's newest iPhone would help shore up falling sales. ~Twitter launches video app for Apple and Amazon TV, Xbox One Twitter Inc launched a new video streaming application for Apple Inc and Amazon.com Inc TV platforms, as well as Microsoft Corp's Xbox One gaming console as it brings its video content to the forefront. ~Twitter launches video app for Apple and Amazon TV, Xbox One Sept 14 Twitter Inc launched a new video streaming application for Apple Inc and Amazon.com Inc TV platforms, as well as Microsoft Corp's Xbox One gaming console as it brings its video content to the forefront. ~US STOCKS-Wall Street flat as Apple-led tech gains offset energy losses * Indexes up: Dow 0.07 pct, S&P; 0.1 pct, Nasdaq 0.29 pct   (Updates to open) ~
BA,Boeing to curb overtime for U.S. salaried workers to reduce costs NEW YORK Boeing Co  said on Wednesday it is curbing use of paid overtime by 80,000 salaried workers based in the United States, part of a company-wide effort to reduce costs to deal with intense competition. ~UPDATE 2-Boeing to curb overtime for U.S. salaried workers to reduce costs NEW YORK, Sept 14 Boeing Co said on Wednesday it is curbing use of paid overtime by 80,000 salaried workers based in the United States, part of a company-wide effort to reduce costs to deal with intense competition. ~CORRECTED-UPDATE 1-Boeing to curb overtime for U.S. salaried workers to reduce costs NEW YORK, Sept 14 Boeing Co said on Wednesday it is curbing use of overtime by 80,000 salaried workers based in the United States, part of a company-wide effort to reduce costs. ~Boeing to curb overtime for U.S. salaried workers to reduce costs NEW YORK, Sept 14 Boeing Co is curbing use of overtime by salaried workers based in the U.S., part of an effort across the company to reduce costs, according to a memo seen by Reuters on Wednesday. ~Boeing CEO sees 'flattish' sales, profit rise in 2017 NEW YORK Boeing Co's  chief executive sounded a new note of caution on Wednesday, saying the world's biggest plane maker would post "flattish" sales next year, even as profit and cash flow rise. ~UPDATE 2-Boeing CEO sees "flattish" sales, profit rise in 2017 NEW YORK, Sept 14 Boeing Co's chief executive sounded a new note of caution on Wednesday, saying the world's biggest plane maker would post "flattish" sales next year, even as profit and cash flow rise. ~Zodiac's annual sales up 5.6 percent, maintains profit caution PARIS Zodiac Aerospace  reported higher than expected full-year revenues on Thursday but maintained the lower profit forecast it gave earlier this month as it recovers from chronic output delays. ~UPDATE 2-Zodiac's annual sales up 5.6 pct, maintains profit caution PARIS, Sept 14 Zodiac Aerospace  reported higher than expected full-year revenues on Thursday but maintained the lower profit forecast it gave earlier this month as it recovers from chronic output delays. ~Boeing CEO says 777 output may be cut further if sales lag endures NEW YORK, Sept 14 Boeing Co's production of 777 jets may be cut further than projected if sales lag this year, the company's chief executive said on Wednesday. ~
C,Santander Rio denies it bought Citi's Argentina retail operations BUENOS AIRES, Sept 14 Banco Santander Rio  on Wednesday denied newspaper reports that it had purchased Citigroup's retail operations in Argentina, according to a letter from Santander to local market regulators. ~Citigroup says market revenue is exceeding expectations NEW YORK Citigroup Inc  expects its third-quarter market revenue to show a mid-single-digit percentage point rise from a year earlier on strength in interest rates and currency trading, Chief Financial Officer John Gerspach said on Wednesday. ~UPDATE 1-Citigroup says market revenue is exceeding expectations NEW YORK, Sept 14 Citigroup Inc expects its third-quarter market revenue to show a mid-single-digit percentage point rise from a year earlier on strength in interest rates and currency trading, Chief Financial Officer John Gerspach said on Wednesday. ~Citigroup sees 3Q markets revenue up by mid-single digit vs year earlier NEW YORK, Sept 14 Citigroup Inc sees its third-quarter market revenue rising by a mid-single digit percentage point from a year earlier on stronger fixed income and currency trading, Chief Financial Officer John Gerspach said on Wednesday. ~
CMCSA.O,Comcast's NBCU books $250 mln in profit from Rio Olympics coverage Sept 14 NBC Universal, a unit of Comcast Corp , said the company booked more than $250 million in profit from the Rio Olympics coverage, helped by strong advertising sales. ~
F,Ford sees 'substantial headwinds' from 2017 commodity costs DETROIT, Sept 14 Ford Motor Co <F.N. Chief Financial Officer Bob Shanks said that the company sees "substantial headwinds" in 2017 on North American commodity costs. ~Ford charts cautious path toward self-driving, shared vehicles DETROIT Ford Motor Co  Chief Executive Mark Fields is looking for more deals to advance the automaker's expansion into ride services and autonomous vehicles, but will not rush to match big spending by auto industry rivals, he told Reuters. ~Ford moving all small-car production to Mexico from U.S. - CEO DETROIT, Sept 14 Ford Motor Co Chief Executive Mark Fields said on Wednesday that all of the company's small-car production would be leaving U.S. plants and heading to lower-cost Mexico. ~Factbox: Ford invests less than rivals in future mobility Ford Motor Co's  investments and acquisitions in the area known as mobility - encompassing car-sharing and self-driving vehicles and a range of online services - appear to be much smaller than those of its major competitors, according to a Reuters analysis of company data. ~BRIEF-Ford expects total co results decline in 2017, as co invests in emerging opportunities * Ford outlines growth plan: fortify profit pillars; transform underperforming operations; invest in emerging opportunities to be a leader in electrification, autonomy and mobility ~Ford Motor says 2017 financial results to drop from 2016 levels DETROIT, Sept 14 Ford Motor Co said that its 2017 financial performance will pale compared to this year's, because of increased spending on "emerging opportunities," the company said on Thursday. ~Ford charts cautious path toward self-driving, shared vehicles DETROIT, Sept 14 Ford Motor Co Chief Executive Mark Fields is looking for more deals to advance the automaker's expansion into ride services and autonomous vehicles, but will not rush to match big spending by auto industry rivals, he told Reuters. ~
GE,CORRECTED-JPMorgan hires GE lending veteran in U.S. Southeast middle market push NEW YORK, Sept 14 JPMorgan Chase & Co  said on Wednesday it has hired General Electric Co  lending veteran Clarence Nunn to lead its middle market expansion strategy in the Southeastern United States. ~
JPM,JPMorgan hires GE lending veteran in U.S. Southeast middle market push NEW YORK JPMorgan Chase & Co  said on Wednesday it has hired General Electric Co  lending veteran Clarence Nunn to lead its middle market expansion strategy in the Southeastern United States. ~CORRECTED-JPMorgan hires GE lending veteran in U.S. Southeast middle market push NEW YORK, Sept 14 JPMorgan Chase & Co  said on Wednesday it has hired General Electric Co  lending veteran Clarence Nunn to lead its middle market expansion strategy in the Southeastern United States. ~BRIEF-JPMorgan Chase signs Best Buy to accept Chase Pay * Signed a multiyear agreement for Best Buy to accept Chase Pay in its stores, on bestbuy.com and in Best Buy app  Source text for Eikon:  Further company coverage:, ~
MSFT.O,UPDATE 1-China cutting duties on IT products for WTO most favoured nations BEIJING, Sept 14 China will cut import tariffs for over 200 information technology products for the World Trade Organization's (WTO) most favoured nations from September 15, the Ministry of Finance said on Wednesday. ~
MON,Monsanto's Intacta GMO soy to expand 57 percent in South America SAO PAULO South American farmers are expected to sow 57 percent more area with Monsanto Co's second-generation, genetically modified soybean seed Intacta RR2 Pro in the new planting season which kicks off on Thursday, a company executive said on Wednesday. ~Deals of the day-Mergers and acquisitions Sept 14 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday: ~Bayer's Monsanto acquisition to face politically charged scrutiny WASHINGTON D.C./NEW YORK, Sept 14 As the global agricultural sector races to consolidate, Bayer AG's  $66 billion all-cash deal to acquire Monsanto Co will test growing political and consumer unease in the United States and abroad over the future of food production. ~Bayer investor Royal London backs agreed $128/share Monsanto offer LONDON Bayer investor Royal London Asset Management said on Wednesday it backed the agreed deal for U.S. rival Monsanto, calling it "a great deal for Bayer shareholders". ~Bayer investor Royal London backs agreed $128/share Monsanto offer LONDON, Sept 14 Bayer investor Royal London Asset Management said on Wednesday it backed the agreed deal for U.S. rival Monsanto, calling it "a great deal for Bayer shareholders". ~BRIEF-Bayer to seek anti-trust approval for Monsanto deal from 30 jurisdictions * Bayer exec says co needs to seek anti trust approval from 30 jurisdictions ~BRIEF-Bayer CEO says has encouraging feedback from regulators on Monsanto deal * CEO says there is no price adjustment mechanism in the agreement with monsanto, regulatory risks are under control ~BRIEF-Credit Suisse, Bank Of America lead financial advisors to Bayer in Monsanto deal * Credit Suisse acting with Bank Of America Merrill Lynch as lead financial advisors and structuring banks to Bayer in addition to providing committed financing for the Bayer/Monsanto deal    (Reporting by Zurich Newsroom) ~
